jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.2174,0.1557,0.1499,0.3589,0.3413,0.1973,0.4033,0.4327,0.2179,0.187,0.0155,0.0142,0.1088,0.0343,0.0396,0.0484,0.0,0.0192,0.0177,0.1191,0.2597,0.0,0.0428,0.0,0.0,0.0153,0.0121,0
0.2182,0.1565,0.1509,0.3621,0.3443,0.1974,0.4001,0.4302,0.2139,0.1912,0.0151,0.0138,0.1093,0.0339,0.0391,0.0481,0.0,0.0193,0.0179,0.118,0.2742,0.0,0.0426,0.0,0.0,0.0151,0.0119,0
0.214,0.1569,0.1515,0.3635,0.3436,0.1979,0.3983,0.4287,0.195,0.1975,0.0148,0.0135,0.1091,0.0338,0.039,0.0479,0.0,0.0195,0.0181,0.112,0.2785,0.0,0.0426,0.0,0.0,0.0149,0.0117,0
0.2127,0.156,0.1516,0.3647,0.343,0.1957,0.3978,0.4413,0.1896,0.2008,0.0144,0.0133,0.1075,0.0338,0.0391,0.0479,0.0,0.0198,0.0187,0.1095,0.2818,0.0,0.0668,0.0,0.0,0.0147,0.0116,0
0.2117,0.1443,0.1486,0.3653,0.3297,0.1948,0.359,0.444,0.1867,0.2023,0.0141,0.0131,0.0957,0.0341,0.039,0.0483,0.0,0.0202,0.0212,0.106,0.283,0.0,0.0954,0.0,0.0,0.0146,0.0115,0
0.2109,0.1409,0.1477,0.3646,0.3235,0.1942,0.3329,0.4175,0.1851,0.2027,0.0138,0.013,0.0894,0.0342,0.0389,0.0487,0.0,0.0207,0.0232,0.0993,0.2765,0.0,0.1034,0.0,0.0,0.0145,0.0115,0
0.2108,0.1394,0.1474,0.364,0.3198,0.1912,0.3227,0.4035,0.1847,0.2026,0.0136,0.0129,0.0866,0.0344,0.0388,0.0491,0.0,0.0212,0.0253,0.0968,0.2745,0.0,0.1075,0.0,0.0,0.0144,0.0114,0
0.2124,0.139,0.1477,0.3639,0.3178,0.1839,0.3157,0.3818,0.1857,0.2026,0.0133,0.0128,0.0851,0.0345,0.0386,0.0494,0.0,0.0218,0.0275,0.0954,0.2741,0.0,0.1101,0.0,0.0,0.0142,0.0113,0
0.213,0.139,0.148,0.3662,0.3164,0.1814,0.3084,0.3692,0.1863,0.2034,0.0131,0.0127,0.0843,0.0348,0.0383,0.0498,0.0,0.0224,0.0292,0.0945,0.2749,0.0,0.1323,0.0,0.0,0.014,0.0112,0
0.2132,0.1392,0.1483,0.368,0.3155,0.1776,0.3007,0.3614,0.1865,0.2038,0.0129,0.0126,0.0844,0.0353,0.0381,0.05,0.0,0.0233,0.0323,0.0943,0.2771,0.0,0.1386,0.0,0.0,0.0138,0.0111,0
0.2134,0.1409,0.1488,0.3694,0.3149,0.1668,0.2821,0.3401,0.1863,0.2042,0.0128,0.0127,0.0871,0.0362,0.0381,0.0499,0.0,0.0255,0.0365,0.0947,0.2796,0.0,0.141,0.0,0.0,0.0137,0.0111,0
0.2136,0.1415,0.149,0.3695,0.3124,0.1622,0.2707,0.3269,0.1859,0.2044,0.0128,0.0128,0.0882,0.0382,0.0384,0.0496,0.0,0.028,0.04,0.095,0.2805,0.0,0.1371,0.0,0.0,0.0137,0.0111,0
0.211,0.1415,0.1487,0.3675,0.3081,0.159,0.2665,0.3217,0.1789,0.2042,0.0128,0.0129,0.0887,0.0417,0.0388,0.0491,0.0,0.0297,0.0418,0.095,0.2767,0.0,0.1311,0.0,0.0,0.0136,0.0111,0
0.181,0.1381,0.1434,0.3641,0.3006,0.1572,0.278,0.3258,0.1568,0.2041,0.0129,0.0132,0.0887,0.0483,0.0394,0.0483,0.0,0.0309,0.0431,0.0951,0.2686,0.0,0.1292,0.0,0.0,0.0136,0.0112,0
0.1728,0.135,0.1395,0.3541,0.2949,0.1528,0.2915,0.3507,0.1487,0.2018,0.0131,0.0134,0.0883,0.0512,0.0411,0.0476,0.0,0.0317,0.044,0.0948,0.2615,0.0,0.128,0.0,0.0,0.0137,0.0113,0
0.1685,0.1336,0.1379,0.3464,0.2917,0.1465,0.2956,0.3569,0.1437,0.1983,0.0133,0.0138,0.0881,0.0528,0.0425,0.046,0.0,0.0326,0.0448,0.0945,0.2585,0.0,0.1236,0.0,0.0,0.0138,0.0114,0
0.1662,0.1328,0.137,0.3353,0.2883,0.1432,0.2935,0.3538,0.1411,0.1951,0.0135,0.0141,0.0881,0.0537,0.0451,0.0444,0.0,0.0335,0.0456,0.0941,0.2566,0.0,0.116,0.0,0.0,0.0139,0.0115,0
