jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.0041,0.0393,0.0399,0.0894,0.0851,0.097,0.0,0.0,0.0065,0.0899,0.2155,0.2319,0.0228,0.486,0.1682,0.0133,0.0,0.39,0.4011,0.1061,0.0338,0.0001,0.0069,0.5212,0.5262,0.296,0.2852,0
0.004,0.0389,0.0396,0.0889,0.085,0.0973,0.0,0.0,0.0064,0.0902,0.2153,0.2317,0.0227,0.521,0.1688,0.0116,0.0,0.4044,0.4164,0.1137,0.0338,0.0001,0.0066,0.5128,0.5171,0.2995,0.2887,0
0.0039,0.0385,0.0392,0.0883,0.0848,0.0973,0.0,0.0,0.0062,0.0906,0.2148,0.2312,0.0227,0.5274,0.1683,0.0111,0.0,0.4133,0.4266,0.1181,0.0341,0.0005,0.0062,0.5099,0.513,0.3026,0.2936,0
0.0038,0.038,0.0387,0.0878,0.0847,0.0977,0.0,0.0,0.0061,0.0908,0.2148,0.2315,0.0226,0.5345,0.1687,0.0101,0.0,0.4158,0.4303,0.1205,0.034,0.0006,0.0062,0.5048,0.5109,0.2983,0.2941,0
0.0037,0.0375,0.0382,0.0874,0.0847,0.0982,0.0,0.0,0.006,0.0909,0.2149,0.233,0.0224,0.549,0.1692,0.0092,0.0001,0.417,0.4327,0.1233,0.0336,0.0006,0.0064,0.4975,0.5092,0.2971,0.2945,0
0.0036,0.0371,0.0379,0.087,0.0847,0.0983,0.0,0.0,0.0058,0.091,0.2152,0.2337,0.0223,0.5529,0.1697,0.0085,0.0003,0.4175,0.4337,0.1247,0.0334,0.0009,0.0061,0.4955,0.5083,0.2965,0.2948,0
0.0035,0.0368,0.0376,0.0867,0.0849,0.0983,0.0,0.0,0.0057,0.0908,0.2156,0.2342,0.0222,0.5546,0.1701,0.0078,0.0008,0.4175,0.4335,0.1256,0.033,0.001,0.0057,0.4953,0.5077,0.2902,0.2912,0
0.0034,0.0367,0.0376,0.0864,0.085,0.0984,0.0,0.0,0.0056,0.0907,0.2162,0.2351,0.0221,0.5484,0.1711,0.0072,0.0011,0.4079,0.4265,0.1258,0.0327,0.0014,0.0053,0.5043,0.5098,0.2884,0.2902,0
0.0034,0.0368,0.0378,0.0862,0.0851,0.0987,0.0,0.0,0.0055,0.0908,0.2165,0.2352,0.022,0.5201,0.1712,0.0069,0.0012,0.402,0.4178,0.1254,0.0328,0.0043,0.0049,0.5186,0.5139,0.288,0.29,0
0.0033,0.0369,0.038,0.086,0.0852,0.0992,0.0,0.0,0.0054,0.0909,0.2168,0.2355,0.0219,0.5129,0.1713,0.0064,0.0012,0.396,0.414,0.1249,0.0328,0.0053,0.0045,0.523,0.516,0.288,0.2901,0
0.0032,0.037,0.0381,0.0858,0.0851,0.1003,0.0,0.0,0.0053,0.091,0.2171,0.2358,0.0218,0.5096,0.17,0.0062,0.0012,0.3925,0.4118,0.1239,0.0328,0.0059,0.0042,0.5251,0.5171,0.2882,0.29,0
0.0031,0.0371,0.0383,0.0857,0.0852,0.1007,0.0,0.0,0.0052,0.0913,0.2174,0.2361,0.0218,0.5081,0.1679,0.0058,0.0011,0.3912,0.411,0.1234,0.033,0.0063,0.0038,0.5259,0.5178,0.2884,0.2899,0
