jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.0259,0.0776,0.0839,0.1813,0.1797,0.1244,0.1549,0.1698,0.0335,0.1454,0.0291,0.0311,0.0515,0.0873,0.0693,0.0,0.0207,0.0577,0.0635,0.065,0.1237,0.0001,0.0139,0.0,0.0,0.0397,0.0372,0
0.0256,0.0784,0.0846,0.1816,0.1798,0.1266,0.1545,0.1696,0.0331,0.1455,0.0294,0.0312,0.0512,0.087,0.0688,0.0,0.0208,0.0564,0.0613,0.0642,0.1223,0.0,0.014,0.0,0.0,0.039,0.0365,0
0.0253,0.0791,0.0853,0.1821,0.1801,0.1313,0.1569,0.1726,0.0327,0.1457,0.0297,0.0315,0.051,0.0868,0.0687,0.0,0.0208,0.0539,0.0578,0.0634,0.1194,0.0,0.0141,0.0,0.0,0.0383,0.0358,0
0.0255,0.0979,0.1076,0.2016,0.191,0.1776,0.1922,0.2019,0.0328,0.1555,0.0298,0.0315,0.0509,0.0823,0.0686,0.0,0.0207,0.0423,0.044,0.057,0.1182,0.0,0.0143,0.0,0.0,0.0352,0.0329,0
0.0476,0.157,0.167,0.2499,0.2387,0.2033,0.2545,0.2654,0.041,0.1849,0.0299,0.0314,0.0519,0.0692,0.069,0.0,0.0207,0.033,0.034,0.0529,0.1177,0.0,0.0144,0.0,0.0,0.0308,0.0287,0
0.1198,0.226,0.237,0.274,0.2654,0.2663,0.2726,0.2833,0.087,0.2495,0.0299,0.0313,0.0664,0.0607,0.075,0.0,0.0217,0.0268,0.0274,0.0497,0.1281,0.0,0.0143,0.0,0.0,0.0273,0.0255,0
0.177,0.2779,0.2947,0.2858,0.2785,0.2908,0.2262,0.2387,0.1015,0.2739,0.0303,0.0317,0.0743,0.0511,0.1056,0.0,0.0276,0.0223,0.0226,0.0413,0.1304,0.0,0.0142,0.0,0.0,0.0241,0.0225,0
0.2059,0.2974,0.3156,0.2921,0.2858,0.319,0.2172,0.2317,0.1113,0.2923,0.0313,0.0326,0.0784,0.047,0.1201,0.0,0.0326,0.0195,0.0196,0.0366,0.125,0.0,0.0142,0.0,0.0,0.0221,0.0207,0
0.2295,0.306,0.3225,0.2952,0.2893,0.3499,0.2241,0.2448,0.1162,0.3018,0.0329,0.0345,0.0804,0.0448,0.1412,0.0,0.0401,0.0177,0.0177,0.034,0.1149,0.0,0.014,0.0,0.0,0.0208,0.0195,0
0.2517,0.3108,0.3269,0.2986,0.2932,0.3614,0.2175,0.2405,0.119,0.3065,0.0352,0.0371,0.0815,0.0433,0.1487,0.0,0.0429,0.0165,0.0165,0.032,0.1084,0.0,0.0141,0.0,0.0,0.0198,0.0185,0
0.2613,0.3242,0.3394,0.3086,0.3028,0.3531,0.1976,0.2176,0.12,0.3091,0.0432,0.0456,0.0838,0.0422,0.1679,0.0,0.0446,0.0156,0.0156,0.0307,0.1045,0.0,0.0144,0.0,0.0,0.019,0.0177,0
0.3407,0.3351,0.3464,0.3302,0.3238,0.3138,0.1846,0.1981,0.1249,0.3106,0.0516,0.054,0.0916,0.0414,0.2172,0.0,0.0456,0.015,0.015,0.0297,0.101,0.0,0.0148,0.0,0.0,0.0184,0.0172,0
0.439,0.3423,0.3495,0.3918,0.3851,0.291,0.1795,0.1888,0.1364,0.3425,0.0583,0.061,0.1151,0.045,0.2316,0.0,0.0462,0.015,0.015,0.0298,0.0996,0.0,0.0148,0.0,0.0,0.0183,0.0171,0
0.5639,0.4726,0.4646,0.4798,0.4786,0.2308,0.1658,0.138,0.1396,0.3543,0.0773,0.0772,0.1339,0.0458,0.2384,0.0,0.0467,0.0153,0.0151,0.0301,0.0988,0.0001,0.0125,0.0,0.0,0.0181,0.0169,0
0.6275,0.4486,0.4402,0.5074,0.5076,0.2129,0.2575,0.2175,0.1416,0.3587,0.1131,0.1053,0.1403,0.0485,0.3076,0.0,0.047,0.0157,0.0153,0.0305,0.0801,0.0004,0.0109,0.0,0.0,0.0179,0.0167,0
0.6428,0.4558,0.4462,0.5789,0.5774,0.203,0.3093,0.2741,0.1483,0.3612,0.1241,0.1143,0.1536,0.0501,0.3268,0.0,0.0472,0.0161,0.0155,0.0313,0.0725,0.0006,0.0097,0.0,0.0,0.0175,0.0164,0
0.5729,0.4538,0.444,0.6009,0.5992,0.198,0.3486,0.3019,0.1505,0.36,0.1295,0.1189,0.1583,0.0565,0.3369,0.0,0.0473,0.0164,0.0156,0.0339,0.0671,0.001,0.0088,0.0,0.0,0.017,0.0159,0
0.548,0.432,0.421,0.6049,0.5966,0.1955,0.357,0.3122,0.1514,0.3482,0.132,0.121,0.1603,0.0642,0.3391,0.0,0.047,0.0169,0.0158,0.035,0.0622,0.0012,0.008,0.0,0.0,0.0166,0.0155,0
0.5319,0.4116,0.403,0.5926,0.5806,0.1942,0.3374,0.292,0.1516,0.3423,0.1304,0.1201,0.1597,0.0691,0.3233,0.0,0.0449,0.0174,0.0161,0.0358,0.0599,0.0013,0.0073,0.0,0.0,0.0162,0.0151,0
0.497,0.399,0.39,0.5902,0.5772,0.1939,0.3271,0.2833,0.1512,0.3395,0.1293,0.1197,0.1574,0.0747,0.3087,0.0,0.0438,0.018,0.0164,0.037,0.0584,0.0016,0.0067,0.0,0.0,0.0159,0.0148,0
0.4496,0.3849,0.3759,0.5708,0.5629,0.1933,0.2727,0.2341,0.1391,0.3258,0.1287,0.1194,0.1521,0.077,0.3027,0.0,0.0423,0.0192,0.0169,0.0378,0.0575,0.0017,0.0062,0.0,0.0,0.0158,0.0146,0
0.3782,0.2924,0.2867,0.5342,0.5249,0.1959,0.3086,0.281,0.1317,0.3138,0.1262,0.1188,0.1299,0.1048,0.3012,0.0,0.0403,0.0202,0.0175,0.042,0.0567,0.0018,0.0057,0.0,0.0,0.0158,0.0146,2
0.3618,0.3175,0.3114,0.5235,0.5137,0.1881,0.2835,0.234,0.1269,0.3026,0.1229,0.115,0.1236,0.1104,0.2965,0.0,0.0279,0.0226,0.0186,0.0436,0.0567,0.0019,0.0052,0.0,0.0,0.016,0.0147,0
0.3551,0.32,0.3146,0.5054,0.4922,0.1738,0.2008,0.1561,0.1234,0.2879,0.1208,0.1127,0.1205,0.1016,0.2648,0.0,0.0228,0.0262,0.0209,0.0446,0.057,0.002,0.0048,0.0,0.0,0.0164,0.015,2
0.3507,0.323,0.3174,0.4923,0.4797,0.1551,0.1171,0.0811,0.1138,0.2705,0.1192,0.1114,0.1189,0.0935,0.2426,0.0,0.0202,0.0321,0.026,0.0453,0.0578,0.0021,0.0044,0.0,0.0,0.0169,0.0154,0
0.338,0.3196,0.3153,0.477,0.463,0.1469,0.0895,0.0557,0.1096,0.2514,0.1137,0.107,0.1179,0.0895,0.229,0.0,0.0174,0.0372,0.0307,0.046,0.0676,0.0023,0.004,0.0,0.0,0.0175,0.016,2
0.3167,0.3111,0.3093,0.4586,0.4427,0.1416,0.03,0.0115,0.1043,0.2372,0.1117,0.1053,0.1174,0.0872,0.2134,0.0,0.0151,0.0436,0.037,0.0468,0.0708,0.0024,0.0037,0.0002,0.0,0.0184,0.0167,0
0.3262,0.327,0.3214,0.4618,0.4393,0.1246,0.0101,-0.0032,0.0975,0.2316,0.1107,0.1047,0.1176,0.0839,0.207,0.0,0.0135,0.0484,0.0428,0.0472,0.0723,0.0023,0.0048,0.066,0.0451,0.0191,0.0172,2
0.3511,0.3506,0.3446,0.4686,0.4454,0.1178,0.0,-0.0101,0.094,0.2287,0.1105,0.1049,0.1194,0.0762,0.2035,0.0,0.0127,0.0506,0.0453,0.0474,0.0732,0.0022,0.0055,0.0967,0.0814,0.0197,0.0177,0
0.4849,0.4618,0.4513,0.546,0.5274,0.0986,-0.0049,-0.012,0.0922,0.2273,0.1114,0.1084,0.139,0.0583,0.1961,0.0,0.0123,0.0522,0.0471,0.0472,0.0746,0.002,0.0057,0.1866,0.1722,0.0201,0.018,2
0.5608,0.5306,0.5152,0.5876,0.5659,0.0876,-0.0072,-0.0118,0.0904,0.2268,0.1147,0.1137,0.1468,0.0488,0.1881,0.0,0.0118,0.0533,0.0484,0.0468,0.0764,0.0019,0.0059,0.2194,0.2042,0.0203,0.0181,0
0.6493,0.6013,0.5846,0.6155,0.601,0.0767,-0.008,-0.011,0.0885,0.2264,0.1331,0.1354,0.167,0.0418,0.1855,0.0,0.0118,0.0551,0.0504,0.0461,0.0781,0.0021,0.0057,0.3081,0.2944,0.0204,0.0183,2
0.6592,0.6216,0.6036,0.6271,0.614,0.0709,-0.0082,-0.0101,0.0842,0.226,0.1425,0.1462,0.1734,0.0386,0.1843,0.0,0.012,0.0579,0.0535,0.0454,0.079,0.002,0.0056,0.3356,0.3224,0.0206,0.0184,0
0.6692,0.6334,0.6148,0.6385,0.6213,0.0662,-0.0079,-0.0094,0.081,0.2255,0.1494,0.1535,0.1789,0.0363,0.1836,0.0,0.0123,0.0597,0.0557,0.044,0.0796,0.0019,0.0055,0.3953,0.384,0.0207,0.0185,2
0.6188,0.6264,0.608,0.6428,0.6241,0.064,-0.0075,-0.0086,0.0777,0.2246,0.1524,0.1567,0.1811,0.0349,0.1828,0.0,0.0127,0.0625,0.0588,0.0432,0.0804,0.0018,0.0052,0.4141,0.4033,0.0209,0.0187,0
0.6072,0.6263,0.6078,0.644,0.6223,0.0628,-0.007,-0.008,0.0753,0.2211,0.1553,0.1592,0.1832,0.034,0.1822,0.0,0.013,0.064,0.0606,0.0425,0.0812,0.002,0.0049,0.4333,0.4225,0.0211,0.0188,0
0.6011,0.6323,0.6162,0.6345,0.6107,0.062,-0.0065,-0.0073,0.0739,0.2166,0.1587,0.1614,0.1908,0.033,0.1817,0.0,0.0133,0.065,0.0616,0.0419,0.0846,0.0032,0.0046,0.4692,0.458,0.0214,0.019,0
0.638,0.6966,0.6807,0.632,0.6074,0.0614,-0.006,-0.0067,0.0729,0.2136,0.1604,0.1627,0.1939,0.0303,0.179,0.0,0.0137,0.0653,0.0619,0.0391,0.0857,0.0046,0.0042,0.526,0.5119,0.0214,0.019,2
0.6527,0.7455,0.7302,0.6006,0.5654,0.0608,-0.0056,-0.0062,0.0719,0.2117,0.1622,0.1638,0.2032,0.0263,0.1748,0.0,0.0142,0.0651,0.0617,0.0355,0.0866,0.0057,0.0039,0.5859,0.5732,0.0214,0.0189,0
0.664,0.7727,0.7558,0.5847,0.5487,0.06,-0.0051,-0.0057,0.0691,0.2071,0.166,0.1671,0.2079,0.0225,0.1716,0.0,0.0147,0.0644,0.0603,0.0317,0.0869,0.0066,0.0036,0.6315,0.6198,0.0215,0.0188,2
0.6667,0.7845,0.7672,0.5695,0.5331,0.0583,-0.0047,-0.0052,0.0649,0.2025,0.1696,0.1705,0.2142,0.0202,0.1686,0.0,0.0152,0.0639,0.0596,0.0299,0.0873,0.0075,0.0033,0.6525,0.6412,0.0215,0.0188,0
0.6573,0.7924,0.7748,0.5557,0.5178,0.0538,-0.0043,-0.0048,0.0579,0.198,0.1818,0.1843,0.2207,0.0186,0.1671,0.0,0.0157,0.0639,0.0593,0.0286,0.0878,0.009,0.003,0.6798,0.6708,0.0218,0.0189,2
0.6455,0.8031,0.7856,0.5506,0.5121,0.0516,-0.004,-0.0044,0.0535,0.1921,0.19,0.1916,0.2257,0.0173,0.1663,0.0,0.0163,0.0634,0.0587,0.0275,0.0877,0.0101,0.0028,0.7111,0.7043,0.0219,0.0188,0
0.5869,0.807,0.7895,0.5345,0.4891,0.0491,-0.0037,-0.0041,0.0492,0.1889,0.1958,0.1987,0.2279,0.0164,0.1659,0.0,0.0166,0.0632,0.0584,0.0267,0.0877,0.0108,0.0026,0.7218,0.7159,0.022,0.0188,2
0.5768,0.8125,0.7963,0.5296,0.4825,0.0475,-0.0034,-0.0037,0.0459,0.1799,0.2062,0.2076,0.2295,0.0156,0.1653,0.0,0.0169,0.0629,0.058,0.0258,0.0873,0.0121,0.0024,0.748,0.7418,0.0221,0.0187,0
0.5697,0.815,0.7993,0.5253,0.4777,0.0464,-0.0031,-0.0034,0.0427,0.1716,0.2154,0.2181,0.2302,0.0149,0.165,0.0,0.0172,0.0626,0.0577,0.025,0.0857,0.0129,0.0022,0.7669,0.7641,0.0221,0.0186,2
0.5562,0.8163,0.801,0.5212,0.4744,0.0455,-0.0029,-0.0032,0.0396,0.1641,0.2362,0.2378,0.2304,0.0143,0.165,0.0,0.0173,0.0624,0.0574,0.0243,0.0821,0.014,0.002,0.7795,0.7764,0.0222,0.0185,0
0.504,0.8102,0.7963,0.5154,0.4695,0.0445,-0.0026,-0.0029,0.037,0.1583,0.2444,0.2448,0.2304,0.0138,0.1653,0.0,0.0174,0.0628,0.0576,0.0237,0.0806,0.0169,0.0018,0.7877,0.7837,0.0225,0.0186,2
0.5037,0.8118,0.7979,0.5039,0.4569,0.0438,-0.0024,-0.0027,0.0352,0.1549,0.252,0.2515,0.2301,0.0133,0.1656,0.0,0.0174,0.0629,0.0577,0.0232,0.0775,0.0183,0.0017,0.7999,0.7945,0.0226,0.0186,0
0.5068,0.8169,0.8031,0.4877,0.4403,0.043,-0.0022,-0.0025,0.0338,0.1517,0.256,0.2553,0.23,0.0129,0.1655,0.0,0.0172,0.0632,0.0578,0.0227,0.0759,0.0194,0.0015,0.8102,0.806,0.0229,0.0187,0
0.5267,0.8306,0.8165,0.4783,0.4296,0.0423,-0.002,-0.0023,0.0328,0.1492,0.2674,0.2663,0.2304,0.0125,0.1658,0.0,0.0169,0.0635,0.058,0.0222,0.0743,0.0204,0.0014,0.8221,0.8173,0.0232,0.0188,0
0.5298,0.836,0.8216,0.4718,0.4234,0.0416,-0.0019,-0.0021,0.0318,0.1479,0.2741,0.2755,0.2304,0.0121,0.1662,0.0,0.017,0.0637,0.0581,0.0218,0.0716,0.0209,0.0013,0.8264,0.8216,0.0235,0.0189,0
0.5311,0.8403,0.8257,0.4687,0.4204,0.0412,-0.0017,-0.0019,0.031,0.1472,0.2767,0.2789,0.2304,0.0118,0.1664,0.0,0.0173,0.0639,0.0582,0.0214,0.0702,0.0213,0.0012,0.8284,0.8238,0.0238,0.019,0
0.5336,0.8481,0.8335,0.4671,0.4187,0.0407,-0.0016,-0.0017,0.0303,0.1466,0.2859,0.2935,0.2306,0.0115,0.1678,0.0,0.0174,0.064,0.0583,0.0211,0.0682,0.0215,0.0011,0.8298,0.8255,0.024,0.0191,0
0.5353,0.8543,0.8394,0.466,0.4175,0.0403,-0.0014,-0.0016,0.0296,0.146,0.3038,0.3127,0.2306,0.0113,0.1734,0.0,0.0173,0.0642,0.0584,0.0208,0.0655,0.0215,0.001,0.8305,0.8265,0.0243,0.0192,0
0.5354,0.8569,0.842,0.4653,0.4166,0.0399,-0.0013,-0.0015,0.029,0.1457,0.3104,0.3192,0.2306,0.0111,0.1763,0.0,0.0168,0.0643,0.0585,0.0205,0.0635,0.0213,0.0009,0.8308,0.8271,0.0246,0.0193,0
0.5336,0.8598,0.845,0.4645,0.4157,0.0396,-0.0012,-0.0014,0.0283,0.1455,0.3146,0.3262,0.2304,0.0109,0.1783,0.0,0.0168,0.0641,0.0584,0.0202,0.061,0.0208,0.0008,0.8308,0.8276,0.0247,0.0193,0
0.5248,0.861,0.8464,0.4641,0.4151,0.0393,-0.0011,-0.0012,0.0277,0.1454,0.3167,0.3291,0.2302,0.0107,0.1795,0.0,0.0165,0.0639,0.0583,0.02,0.0595,0.0203,0.0008,0.8306,0.8279,0.0247,0.0193,0
0.5195,0.8618,0.8472,0.4639,0.4148,0.0392,-0.001,-0.0011,0.0272,0.1454,0.3181,0.331,0.2302,0.0106,0.1814,0.0,0.0162,0.0637,0.0582,0.0199,0.0584,0.0198,0.0007,0.8298,0.8278,0.0248,0.0193,0
0.5174,0.8626,0.848,0.4639,0.4148,0.0391,-0.0009,-0.001,0.0267,0.1456,0.3212,0.3346,0.2299,0.0106,0.1854,0.0,0.0161,0.0636,0.0581,0.0197,0.0569,0.0192,0.0006,0.8249,0.8258,0.0248,0.0192,0
0.5166,0.8635,0.8488,0.4661,0.4167,0.039,-0.0009,-0.001,0.0262,0.1458,0.3237,0.3383,0.2298,0.0106,0.1877,0.0,0.0159,0.0634,0.058,0.0197,0.0557,0.0178,0.0006,0.8182,0.8217,0.0248,0.0192,0
0.516,0.864,0.8492,0.4672,0.4175,0.039,-0.0008,-0.0009,0.0258,0.1461,0.3278,0.3412,0.2296,0.0106,0.1907,0.0,0.0154,0.0635,0.058,0.0196,0.0548,0.017,0.0005,0.8146,0.818,0.0249,0.0192,0
0.5154,0.8645,0.8496,0.469,0.4197,0.039,-0.0007,-0.0008,0.0255,0.1464,0.3299,0.3455,0.2297,0.0106,0.1924,0.0,0.0155,0.0635,0.0581,0.0197,0.054,0.0162,0.0005,0.8129,0.8166,0.0249,0.0191,0
0.5147,0.8647,0.8498,0.47,0.4206,0.039,-0.0007,-0.0007,0.0251,0.1466,0.3312,0.3472,0.2298,0.0106,0.1936,0.0,0.0152,0.0636,0.0583,0.0197,0.0533,0.0156,0.0004,0.8118,0.8157,0.0249,0.0191,0
0.514,0.8647,0.8497,0.4708,0.4211,0.039,-0.0006,-0.0007,0.0248,0.1469,0.3339,0.3484,0.23,0.0107,0.1944,0.0,0.0141,0.064,0.0586,0.0199,0.0528,0.0152,0.0004,0.8114,0.8152,0.025,0.0192,0
0.51,0.8613,0.8467,0.4707,0.4169,0.039,-0.0005,-0.0006,0.0245,0.1471,0.3366,0.3489,0.2299,0.0108,0.1964,0.0018,0.012,0.0656,0.0592,0.02,0.0525,0.015,0.0004,0.8111,0.8144,0.0254,0.0194,0
0.506,0.8528,0.838,0.4707,0.4154,0.0391,-0.0005,-0.0006,0.0242,0.1475,0.3393,0.349,0.2298,0.011,0.2009,0.004,0.0105,0.0687,0.0606,0.0203,0.0524,0.0151,0.0003,0.8107,0.8102,0.026,0.0198,0
0.5041,0.8501,0.8352,0.4705,0.4143,0.0393,-0.0005,-0.0005,0.0239,0.1479,0.3406,0.3491,0.2296,0.0113,0.203,0.0049,0.0094,0.07,0.0614,0.0206,0.0522,0.0151,0.0003,0.8102,0.8085,0.0265,0.0202,0
0.5033,0.8491,0.8342,0.47,0.4133,0.0393,-0.0004,-0.0005,0.0237,0.1483,0.3443,0.3507,0.2296,0.0114,0.2048,0.0051,0.0085,0.0708,0.0619,0.0208,0.052,0.0151,0.0003,0.8101,0.8077,0.0269,0.0204,0
0.5029,0.8489,0.8339,0.4693,0.4126,0.0393,-0.0004,-0.0004,0.0234,0.1487,0.3464,0.3519,0.2299,0.0115,0.2062,0.005,0.008,0.0712,0.0623,0.021,0.0518,0.0151,0.0003,0.8101,0.8075,0.0273,0.0207,0
0.5023,0.8486,0.8335,0.4689,0.4119,0.0394,-0.0003,-0.0004,0.0232,0.149,0.3484,0.3528,0.2302,0.0117,0.2078,0.0048,0.0074,0.0717,0.0627,0.0212,0.0516,0.0153,0.0002,0.8104,0.8075,0.0278,0.021,0
0.4856,0.8463,0.8307,0.4685,0.4115,0.0395,-0.0003,-0.0004,0.023,0.1492,0.3495,0.3531,0.2301,0.0119,0.2088,0.0045,0.0068,0.0721,0.0631,0.0214,0.0514,0.0157,0.0002,0.8106,0.8074,0.0282,0.0212,0
0.4625,0.8349,0.819,0.4684,0.4113,0.0397,-0.0003,-0.0003,0.0228,0.1494,0.3499,0.3528,0.2297,0.0121,0.2094,0.0043,0.0063,0.0726,0.0635,0.0217,0.0513,0.0163,0.0002,0.8108,0.8073,0.0286,0.0215,0
0.4542,0.8277,0.8108,0.4683,0.4113,0.0399,-0.0003,-0.0003,0.0225,0.1496,0.3501,0.3526,0.2292,0.0124,0.2101,0.004,0.006,0.0732,0.0641,0.0221,0.0512,0.0169,0.0002,0.8108,0.807,0.029,0.0218,0
0.4498,0.8248,0.8076,0.468,0.4111,0.0401,-0.0002,-0.0003,0.0223,0.1497,0.3504,0.3525,0.2288,0.0127,0.2108,0.0037,0.0059,0.0737,0.0645,0.0224,0.0511,0.0176,0.0001,0.8109,0.8069,0.0294,0.0221,0
0.4463,0.8213,0.8036,0.468,0.4112,0.0404,-0.0002,-0.0002,0.0221,0.1497,0.3503,0.352,0.227,0.013,0.2112,0.0034,0.0056,0.0743,0.0651,0.0227,0.051,0.0183,0.0001,0.811,0.8067,0.0298,0.0224,0
0.4444,0.8195,0.8013,0.4679,0.4113,0.0406,-0.0002,-0.0002,0.0219,0.1496,0.3506,0.3521,0.2262,0.0134,0.2122,0.0032,0.0059,0.0752,0.066,0.023,0.0508,0.0189,0.0001,0.8112,0.8067,0.0303,0.0227,0
0.4392,0.8105,0.792,0.468,0.4114,0.0408,-0.0002,-0.0002,0.0217,0.1495,0.3508,0.3518,0.2228,0.0138,0.2138,0.0029,0.0056,0.0775,0.0672,0.0233,0.0506,0.021,0.0001,0.8116,0.8066,0.0309,0.0232,0
0.432,0.8038,0.7852,0.4682,0.4117,0.0412,-0.0002,-0.0002,0.0214,0.1493,0.3511,0.3515,0.2197,0.0142,0.2162,0.0027,0.0056,0.0786,0.068,0.0236,0.0503,0.0221,0.0001,0.8116,0.8062,0.0315,0.0236,0
0.4212,0.7972,0.7785,0.468,0.4115,0.0415,-0.0001,-0.0002,0.0212,0.1491,0.3512,0.351,0.2176,0.0147,0.2178,0.0025,0.0053,0.0796,0.0687,0.0239,0.0501,0.0234,0.0001,0.8117,0.8057,0.0321,0.0241,0
0.4174,0.7946,0.7758,0.4679,0.4116,0.0419,-0.0001,-0.0001,0.021,0.1489,0.3518,0.3511,0.2163,0.0151,0.2198,0.0023,0.0055,0.0804,0.0694,0.0242,0.0498,0.0243,0.0001,0.8118,0.8055,0.0327,0.0245,0
0.387,0.783,0.7628,0.4679,0.4117,0.0424,-0.0001,-0.0001,0.0208,0.1489,0.3523,0.3512,0.2116,0.0158,0.2254,0.0021,0.0057,0.0813,0.0702,0.0246,0.0495,0.025,0.0001,0.8113,0.8033,0.0333,0.025,0
0.3784,0.7782,0.7582,0.4677,0.4116,0.0431,-0.0001,-0.0001,0.0205,0.1488,0.3556,0.3517,0.2095,0.0164,0.2299,0.0019,0.0056,0.0827,0.0709,0.025,0.0491,0.0256,0.0001,0.8109,0.8017,0.0341,0.0255,0
0.3742,0.7763,0.7562,0.4675,0.4115,0.0435,-0.0001,-0.0001,0.0203,0.1489,0.366,0.3623,0.2081,0.017,0.2348,0.0018,0.006,0.0835,0.0716,0.0253,0.0486,0.0262,0.0,0.8109,0.8014,0.0347,0.026,0
0.3718,0.7748,0.7547,0.4672,0.4113,0.044,-0.0001,-0.0001,0.02,0.1489,0.3692,0.3653,0.2067,0.0177,0.2369,0.0016,0.0062,0.0843,0.0722,0.0257,0.0481,0.0265,0.0,0.8108,0.8009,0.0353,0.0265,0
0.3709,0.7739,0.7539,0.4661,0.4108,0.0444,-0.0001,-0.0001,0.0198,0.1489,0.371,0.3668,0.2058,0.0182,0.2382,0.0015,0.0063,0.0851,0.0729,0.026,0.0478,0.0271,0.0,0.8108,0.8007,0.036,0.027,0
0.3701,0.7731,0.753,0.4655,0.4105,0.0448,-0.0001,-0.0001,0.0195,0.1486,0.3721,0.3676,0.2045,0.0187,0.239,0.0014,0.0067,0.0859,0.0735,0.0263,0.0475,0.0279,0.0,0.8111,0.8008,0.0366,0.0274,0
0.3521,0.7652,0.7454,0.4648,0.4102,0.0453,0.0,-0.0001,0.0193,0.1483,0.3728,0.368,0.2006,0.0193,0.2403,0.0012,0.0072,0.0866,0.0741,0.0266,0.0471,0.0285,0.0,0.8111,0.8006,0.0371,0.0278,0
0.3469,0.7626,0.7428,0.4613,0.4094,0.0455,0.0,0.0,0.019,0.1479,0.3739,0.3687,0.1989,0.0198,0.2423,0.0011,0.0093,0.0877,0.0748,0.0269,0.0467,0.0294,0.0,0.8116,0.8009,0.0378,0.0284,0
0.2905,0.7348,0.7127,0.4314,0.3914,0.0459,0.0,0.0,0.0186,0.1474,0.3747,0.3694,0.1929,0.0212,0.2474,0.001,0.0124,0.091,0.0766,0.0274,0.0463,0.031,0.0,0.8119,0.8011,0.0409,0.0297,0
0.2746,0.7235,0.7011,0.4208,0.381,0.0463,0.0,0.0,0.0182,0.1468,0.3748,0.3694,0.187,0.0223,0.2492,0.001,0.0151,0.0926,0.0775,0.0278,0.046,0.033,0.0,0.8123,0.8015,0.0438,0.0312,0
0.266,0.7183,0.6958,0.4093,0.3692,0.0467,0.0,0.0,0.0179,0.1455,0.375,0.3693,0.1822,0.0231,0.2504,0.0009,0.017,0.0937,0.0783,0.0282,0.0456,0.0359,0.0,0.8137,0.8021,0.0459,0.0324,0
0.2676,0.7165,0.6945,0.4052,0.3651,0.0471,0.0,0.0,0.0175,0.1447,0.3755,0.3695,0.1799,0.0238,0.2515,0.0008,0.018,0.0946,0.0789,0.0285,0.0452,0.0373,0.0,0.8144,0.8025,0.047,0.0332,0
0.2665,0.7152,0.6934,0.4031,0.3629,0.0475,0.0,0.0,0.0172,0.144,0.3758,0.3695,0.1784,0.0245,0.2523,0.0007,0.019,0.0953,0.0794,0.0288,0.0449,0.0384,0.0,0.8151,0.803,0.048,0.034,0
0.2628,0.7144,0.6926,0.4006,0.3603,0.0478,0.0,0.0,0.0168,0.1432,0.3762,0.3697,0.1774,0.0251,0.2531,0.0007,0.0197,0.096,0.0799,0.0291,0.0446,0.0393,0.0,0.8161,0.8036,0.0495,0.035,0
0.2695,0.7211,0.7016,0.3999,0.3595,0.0481,0.0,0.0,0.0166,0.1428,0.3785,0.3706,0.1769,0.0255,0.2545,0.0006,0.0203,0.0965,0.0803,0.0293,0.0443,0.04,0.0,0.8174,0.8048,0.0502,0.0357,0
0.2709,0.723,0.704,0.3992,0.3587,0.0484,0.0,0.0,0.0163,0.1423,0.3792,0.371,0.1765,0.0258,0.2553,0.0006,0.0208,0.0969,0.0806,0.0294,0.0441,0.0406,0.0,0.8196,0.8069,0.051,0.0363,0
0.2689,0.7235,0.7047,0.3953,0.3553,0.0486,0.0,0.0,0.016,0.1408,0.3799,0.3713,0.1759,0.0262,0.2559,0.0005,0.0215,0.0974,0.081,0.0295,0.0438,0.0413,0.0,0.823,0.8102,0.0517,0.037,0
0.2728,0.7244,0.7056,0.3945,0.3545,0.0488,0.0,0.0,0.0158,0.1401,0.3819,0.3724,0.1756,0.0264,0.2568,0.0005,0.022,0.0977,0.0812,0.0295,0.0435,0.0421,0.0,0.8246,0.8117,0.0523,0.0376,0
0.2764,0.7289,0.7088,0.3941,0.3541,0.0487,0.0,0.0,0.0155,0.1394,0.3872,0.3771,0.1755,0.0266,0.2586,0.0004,0.0224,0.0982,0.0815,0.0295,0.0433,0.0427,0.0,0.8274,0.8143,0.053,0.0382,0
0.2762,0.73,0.7096,0.3927,0.3527,0.0487,0.0,0.0,0.0153,0.1384,0.3895,0.3789,0.1752,0.0268,0.2598,0.0004,0.023,0.0986,0.0818,0.0294,0.043,0.0435,0.0,0.8295,0.8162,0.0538,0.0388,0
0.2651,0.7275,0.7066,0.377,0.3417,0.0486,0.0,0.0,0.015,0.1362,0.3909,0.3801,0.1747,0.027,0.2613,0.0004,0.0237,0.0995,0.0822,0.0293,0.0427,0.0452,0.0,0.8315,0.8179,0.0563,0.0403,0
0.2391,0.7194,0.6977,0.3643,0.3296,0.0484,0.0,0.0,0.0147,0.1329,0.3917,0.3806,0.1733,0.0272,0.262,0.0003,0.0243,0.1017,0.0828,0.0293,0.0425,0.0478,0.0,0.8351,0.8208,0.0591,0.0419,0
