jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1796581,0.1240048,0.1354013,0.321542,0.3340406,0.2890703,0.2466654,0.2402646,0.1454431,0.1735315,0.02567042,0.02171008,0.05955219,0.03511921,0.1063025,0.0005635115,0.01037249,0.01347322,0.01320558,0.02380221,0.06944769,0,0.0103575,0,0,0.01529121,0.01536499,0
0.1751037,0.1223588,0.1342602,0.3216106,0.3339392,0.279467,0.2462698,0.2407276,0.1380722,0.1693591,0.02638161,0.02254828,0.05899276,0.03725456,0.1051343,0.0007412425,0.009398601,0.01340412,0.01307417,0.02375746,0.0678457,0,0.01062161,0,0,0.01549889,0.01560274,0
0.1738131,0.1213452,0.1333171,0.3214203,0.3334559,0.2771203,0.2424492,0.2407151,0.1356108,0.167656,0.02772487,0.02397374,0.05846241,0.04003984,0.1048378,0.0009109942,0.008570773,0.01339209,0.01300405,0.02385879,0.06639897,0,0.01082956,0,0,0.01578943,0.01593011,0
0.1727669,0.1206263,0.132696,0.3214623,0.3331352,0.2757294,0.2324422,0.2375831,0.1326879,0.1662066,0.02954019,0.02558126,0.05800271,0.04159303,0.1049522,0.001238081,0.007845555,0.01339576,0.01294978,0.02399964,0.06513914,0,0.01108075,0,0,0.01611673,0.01627661,0
0.167631,0.1198671,0.1319683,0.3215022,0.3330314,0.2586291,0.2292264,0.2366347,0.1266255,0.1607467,0.03381479,0.02935005,0.05767969,0.04497458,0.1109077,0.001547844,0.007197741,0.01357739,0.01305929,0.02442344,0.06384443,0,0.01120835,0,0,0.01661192,0.01678852,0
0.1659331,0.119194,0.1313496,0.3214796,0.3328101,0.2523563,0.2275339,0.236402,0.1244849,0.1588019,0.03731259,0.03281682,0.05768032,0.04754728,0.1155687,0.00205206,0.00661205,0.01384268,0.01326971,0.02501066,0.06312144,0,0.01158777,0,0,0.01719334,0.01740733,0
0.1650608,0.118684,0.1308709,0.3213372,0.3326229,0.2494929,0.2260662,0.2359245,0.1232719,0.1577453,0.0395428,0.03503497,0.05775515,0.04891387,0.11775,0.002352039,0.006078652,0.01411806,0.01348391,0.02562726,0.0624977,0,0.01182961,0,0,0.01780854,0.01806955,0
0.1650592,0.1189724,0.1311735,0.3215023,0.3340907,0.2466311,0.2256894,0.2363944,0.1223354,0.1576045,0.04188373,0.03764677,0.05825027,0.04986003,0.1196638,0.002347307,0.005621495,0.01443642,0.01373283,0.02658275,0.06231438,0,0.01223176,0,0,0.01837602,0.01871019,0
0.1648753,0.1191939,0.1314401,0.3216369,0.3354107,0.2457835,0.225783,0.2369144,0.1215483,0.1576419,0.04360531,0.0391201,0.05863682,0.05065957,0.1205976,0.002258038,0.005222906,0.01471206,0.01392732,0.02749594,0.06217657,0,0.01231639,0,0,0.01894125,0.01931519,0
0.1651368,0.1194346,0.1317917,0.3213587,0.3357102,0.2479035,0.2258351,0.2370345,0.1210796,0.1578604,0.04467068,0.04006592,0.05884532,0.051166,0.121094,0.00232605,0.004822033,0.0149168,0.01406058,0.02821304,0.06200961,0,0.01215957,0,0,0.01953059,0.01989007,0
0.1652612,0.1195101,0.1319718,0.3208674,0.3349737,0.2484712,0.2274358,0.2390999,0.1204202,0.158319,0.04559879,0.04088659,0.05909635,0.05171428,0.121678,0.002629209,0.004445973,0.01513251,0.01422907,0.02907345,0.06186321,0,0.01208412,0,0,0.02029238,0.02055495,0
0.1651581,0.119425,0.1319462,0.3202495,0.3344947,0.2493902,0.2297732,0.2407352,0.1199074,0.158667,0.0463999,0.04157991,0.05930585,0.05240069,0.1223378,0.002759427,0.004096063,0.01533555,0.01437347,0.03033432,0.06163507,0,0.01182737,0,0,0.02103329,0.02124601,0
0.165213,0.1194157,0.1319898,0.3196823,0.3342263,0.2500837,0.2309226,0.2416228,0.119587,0.158922,0.04709265,0.04217146,0.05956547,0.0529576,0.1228799,0.002698002,0.003771994,0.01549437,0.01447719,0.03119327,0.0614361,0,0.01139597,0,0,0.02165634,0.02184493,0
0.1656628,0.1194058,0.1320157,0.3192817,0.3339928,0.2525336,0.231386,0.242088,0.1195891,0.1592623,0.04760989,0.04262634,0.05981499,0.05344147,0.1231066,0.002691134,0.003472656,0.01561669,0.01455553,0.03191836,0.06129653,0,0.01118315,0,0,0.02220716,0.02239592,0
