jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1404329,0.8286362,0.840268,0.124332,0.1047294,0.01289171,0,0,0.005029472,0.0779856,0.227802,0.2409718,0.1102875,0.0007237763,0.1669605,0.05169434,0.0,0.04054884,0.03174017,0.003420316,0.0128015,0.0,0.05590782,0.9022402,0.8930824,0.02155596,0.01352542,0
0.1343574,0.8289865,0.8401387,0.1186332,0.1022884,0.01342005,0,0,0.005000038,0.08056661,0.221356,0.235641,0.1071868,0.0007293494,0.1734131,0.05226596,0.0,0.03857127,0.03009232,0.003448503,0.01271354,0.0,0.05806506,0.8912899,0.8852161,0.02205185,0.01384217,0
0.1315285,0.8299477,0.8405131,0.1167133,0.1014545,0.01404222,0,0,0.004993711,0.08510013,0.2178771,0.2322842,0.1059639,0.0007315632,0.1709608,0.05261997,0.0,0.03630594,0.02800365,0.003471593,0.01262629,0.0,0.0602449,0.886866,0.8815963,0.02231446,0.0140127,0
0.1298788,0.8317448,0.8417009,0.1148589,0.1005903,0.01464396,0,0,0.005049317,0.08754069,0.2068367,0.2227985,0.1076074,0.0007248769,0.1601711,0.05308674,0.0,0.03420294,0.0263558,0.003502006,0.01264859,0.0,0.06887291,0.8843814,0.8797195,0.02244614,0.01408525,0
0.1286865,0.834868,0.8447343,0.1130636,0.09961396,0.01515752,0,0,0.005113469,0.08871732,0.1983506,0.2182122,0.1103433,0.0007119374,0.1521678,0.05343278,0.0,0.03241835,0.02525309,0.003520843,0.01271837,0.0,0.07603743,0.883108,0.8790601,0.02245128,0.01405642,0
0.1279026,0.8431259,0.8511036,0.1108676,0.09879901,0.01556502,0,0,0.005200153,0.08944502,0.1911685,0.2113546,0.1179331,0.0006922778,0.1492917,0.05375162,0.0,0.03121879,0.02425671,0.003533425,0.01282904,0.0,0.08153573,0.8822258,0.8788026,0.02232729,0.01393263,0
0.127404,0.8488138,0.855601,0.1084279,0.09801748,0.01601267,0,0,0.005334853,0.08990239,0.1865582,0.2045627,0.1254655,0.0006735717,0.1473843,0.05396199,0.0,0.03037786,0.02346478,0.003570942,0.01301741,0.0,0.08409516,0.8817662,0.8788804,0.02225314,0.01384044,0
0.1270591,0.8508759,0.8572929,0.1069608,0.09730945,0.01636881,0,0,0.005509338,0.09003825,0.1770082,0.1959185,0.1288706,0.0006548979,0.1447311,0.05430026,0.0,0.02968378,0.02280362,0.003633691,0.01327995,0.0,0.08729292,0.8813258,0.8791253,0.02216224,0.01373943,0
0.1267219,0.8522931,0.8583888,0.1061946,0.09693932,0.0167276,0,0,0.005672115,0.09022121,0.1736879,0.1927905,0.130744,0.0006370892,0.1436819,0.05447327,0.0,0.02904116,0.02217886,0.003690054,0.01349311,0.0,0.08991978,0.8804103,0.8791484,0.02206927,0.01362618,0
0.1264464,0.8526875,0.8585408,0.1055622,0.09643281,0.01711031,0,0,0.005895942,0.09007355,0.1678358,0.1845189,0.1324958,0.0006216868,0.1403145,0.05477422,0.0,0.02849636,0.02160938,0.003787938,0.01377184,0.0,0.09245698,0.8791431,0.8790178,0.02196947,0.0134937,0
0.1262308,0.853173,0.8587258,0.1055079,0.09629469,0.01750302,0,0,0.006135467,0.08992486,0.1654731,0.181834,0.1348831,0.0006070453,0.1378832,0.05507505,0.0,0.02794513,0.02109681,0.003891183,0.01401015,0.0,0.09625115,0.8766582,0.8787895,0.0218153,0.01334443,0
0.1259072,0.8531047,0.8583996,0.1056545,0.09609845,0.0181906,0,0,0.006447698,0.09000102,0.1639611,0.1800229,0.1406854,0.0006012064,0.1363803,0.05560346,0.0,0.02758362,0.02070135,0.004075164,0.01435847,0.0,0.09784479,0.8716944,0.8765325,0.02184187,0.01327544,0
0.1224411,0.8470176,0.8524091,0.1058447,0.09590331,0.01993888,0,0,0.006760669,0.09043418,0.1629138,0.1790138,0.1426461,0.0006085967,0.1349786,0.05665799,0.0,0.02732831,0.02046149,0.004317984,0.01469767,0.0,0.09882772,0.8609774,0.8712177,0.02199435,0.01331393,0
0.1210492,0.8456035,0.8508514,0.1060592,0.09562027,0.02144506,0,0,0.007059067,0.09076422,0.1625991,0.178897,0.1446468,0.0006175368,0.133714,0.05744141,0.0,0.02711055,0.02028548,0.004559851,0.01501625,0.0,0.09957785,0.857419,0.8691954,0.02218308,0.01334639,0
0.120441,0.8464459,0.8512459,0.1060265,0.09502593,0.02474043,0,0,0.007467944,0.09134407,0.1591126,0.1770611,0.1513724,0.0006281101,0.1084628,0.05850889,0.0,0.02691765,0.02018864,0.004867988,0.01557457,0.0,0.1015139,0.8553957,0.8679269,0.02232653,0.01335268,0
0.1199307,0.8461745,0.8507324,0.1057213,0.09394413,0.02599048,0,0,0.007833142,0.09076019,0.1577491,0.1749126,0.1533999,0.0006364955,0.1022121,0.05897547,0.0,0.02677776,0.02004392,0.005157534,0.01595448,0.0,0.1019914,0.8532737,0.8627961,0.02238087,0.01331732,0
0.1191617,0.845797,0.8502059,0.1050068,0.09155039,0.02694975,0,0,0.008152883,0.09044097,0.1571432,0.1742423,0.1543124,0.000646018,0.1027754,0.05925047,0.0,0.02668177,0.01994784,0.005439579,0.01630609,0.0,0.1022929,0.848837,0.8576088,0.02251989,0.01333126,0
0.1184106,0.8422475,0.8469145,0.1043766,0.08997345,0.02911991,0,0,0.008473995,0.09040155,0.1571792,0.1743075,0.1543615,0.0006684591,0.1120654,0.05946353,0.0,0.02671211,0.01997179,0.005756137,0.01665631,0.0,0.1021665,0.8372289,0.8466275,0.02284956,0.0134495,0
0.1179934,0.8412739,0.8461034,0.1040274,0.08893864,0.03289771,0,0,0.008903275,0.0905415,0.1567737,0.1743057,0.154857,0.0006961935,0.1127219,0.05985434,0.0,0.02670023,0.02006698,0.006177259,0.01709626,0.0,0.1029627,0.8334394,0.843164,0.02317251,0.01359066,0
0.1173817,0.8401632,0.8443833,0.103724,0.08819827,0.03452127,0,0,0.009287015,0.09051065,0.1565756,0.1742228,0.1549114,0.0007256534,0.1136641,0.06005941,0.0,0.02670578,0.020081,0.006568525,0.01738683,0.0,0.1031253,0.828984,0.8390876,0.02353792,0.01375845,0
0.1167352,0.8389128,0.8432706,0.1034807,0.08756859,0.03570262,0,0,0.00967493,0.09037261,0.1550441,0.1737284,0.1549121,0.0007524565,0.1134798,0.06050625,0.0,0.02663186,0.02007364,0.006964282,0.01773011,0.0,0.1036333,0.8240421,0.8368677,0.0238071,0.01386123,0
0.116018,0.8376206,0.8419252,0.1034609,0.08717073,0.03694177,0,0,0.01004569,0.09044169,0.152264,0.1701318,0.1547017,0.0007837412,0.1131281,0.0609198,0.0,0.02651613,0.01999327,0.007362997,0.01803271,0.0,0.1037402,0.8184651,0.8314036,0.02412782,0.01398136,0
0.1158874,0.8366815,0.840994,0.1056894,0.08715795,0.03936075,0,0,0.01049605,0.09036907,0.1486038,0.1649904,0.1529759,0.0008228793,0.1124312,0.06219248,0.0,0.02650339,0.01999872,0.007785125,0.01837069,0.0,0.1039935,0.8131548,0.826241,0.02444199,0.01407852,0
0.1127732,0.8183697,0.8230386,0.1075964,0.08732165,0.04104272,0,0,0.01087078,0.09009758,0.1398866,0.1502926,0.1423446,0.0008709981,0.111216,0.06324457,0.0,0.02646019,0.01998409,0.008204671,0.01855882,0.0,0.1036808,0.7963562,0.805848,0.02479061,0.01422613,0
0.1078938,0.8116363,0.8162863,0.1087222,0.08754846,0.04217564,0,0,0.01113392,0.08964663,0.1370796,0.1459952,0.1365423,0.0009329884,0.1107056,0.06631227,0.0,0.02648507,0.02002392,0.008612792,0.01864471,0.0,0.1036216,0.7914796,0.8003841,0.02515132,0.01438406,0
0.1058612,0.8079791,0.8129376,0.1093722,0.08781359,0.04270591,0,0,0.01132441,0.08786891,0.135727,0.1441072,0.1342049,0.0009813823,0.1104772,0.0675679,0.0,0.02656157,0.02009507,0.009020081,0.01879167,0.0,0.1033574,0.7893608,0.7995075,0.02541515,0.01452287,0
0.1043417,0.8067222,0.811824,0.1100753,0.08812957,0.04312065,0,0,0.01157369,0.08687992,0.1345377,0.1427452,0.1343217,0.001015345,0.1088573,0.0684832,0.0,0.02664281,0.02015303,0.009462688,0.0189703,0.0,0.1033259,0.7885518,0.7991054,0.02558724,0.01460118,0
0.1012103,0.8054801,0.8107305,0.1106247,0.08848038,0.04325499,0,0,0.01170926,0.08447904,0.1337024,0.1420765,0.1339642,0.001054197,0.1083417,0.06930082,0.0,0.02678598,0.02025814,0.009924884,0.01911215,0.0,0.1034795,0.7878496,0.7989847,0.02575018,0.01469735,0
0.09969711,0.805104,0.8104532,0.111083,0.08884139,0.04298897,0,0,0.0118454,0.0810739,0.1299848,0.1388326,0.1341723,0.00107131,0.1075973,0.07002325,0.0,0.02698358,0.02034405,0.01033591,0.01934623,0.0,0.1034197,0.7875471,0.7990288,0.02572879,0.01468529,0
0.0988774,0.8051212,0.8103194,0.1194222,0.09160553,0.04307589,0,0,0.01208655,0.07974214,0.1286969,0.1376424,0.1345243,0.001105811,0.106758,0.07065553,0.0,0.02726421,0.02043285,0.01087406,0.01955932,0.0,0.103816,0.786823,0.7985817,0.02579886,0.01472828,0
0.0967722,0.7994121,0.8037274,0.1217301,0.09263147,0.04302549,0,0,0.01225835,0.07857735,0.1277135,0.1367408,0.1346496,0.001140752,0.1062153,0.07112164,0.0,0.02770313,0.0206394,0.01142133,0.01977732,0.0,0.1039549,0.7846516,0.7974068,0.02589083,0.01477231,0
0.09464644,0.788677,0.7923368,0.1228227,0.09333045,0.04278291,0,0,0.01235455,0.07766309,0.1268977,0.1361038,0.1344531,0.001188487,0.1057429,0.07149924,0.0,0.02833279,0.0210141,0.01206292,0.02005817,0.0,0.1042406,0.7802771,0.796373,0.02606028,0.01489191,0
0.09363408,0.7896574,0.7918007,0.1277943,0.09672841,0.04253954,0,0,0.0125022,0.07682876,0.1257861,0.1338745,0.1347868,0.001218966,0.1054557,0.07200041,0.0,0.02884666,0.02118838,0.01260255,0.02026539,0.0,0.1045674,0.7782881,0.7932761,0.02604792,0.01486663,0
