jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.07621483,0.09812569,0.08498608,0.1942432,0.2498129,0.1696583,0.2471266,0.1974099,0.04387642,0.114119,0.01604691,0.01329611,0.04891562,0.0385578,0.02705317,0.0001318494,0.01042139,0.02639242,0.01843905,0.06876644,0.1114696,0.07769588,0.0,0.0,0.0,0.007875493,0.006396044,0,
0.08315749,0.1069241,0.09299056,0.1952244,0.2523159,0.1700281,0.2357284,0.1901864,0.04650309,0.1139581,0.01542922,0.01269317,0.04914686,0.03714186,0.02573722,0.0001116722,0.01140657,0.02561783,0.0174578,0.06828002,0.1143333,0.08021133,0.0,0.0,0.0,0.007385202,0.00594006,0,
0.08458478,0.1094633,0.09586424,0.1951889,0.2527917,0.1698463,0.2277192,0.1802792,0.04726179,0.1136521,0.01519293,0.01245359,0.04924347,0.03654049,0.02525829,0.0001027728,0.01181863,0.02535943,0.01706076,0.06797993,0.1152541,0.08111876,0.0,0.0,0.0,0.007174596,0.005748143,0,
0.09123269,0.1184029,0.1084723,0.1950369,0.2528241,0.1831442,0.2076369,0.1770886,0.04933196,0.1132939,0.01490742,0.01222084,0.04906878,0.03555362,0.02484629,9.458268e-05,0.01178401,0.02486061,0.01660543,0.06721053,0.115845,0.08107813,0.0,0.0,0.0,0.006950876,0.005556489,0,
0.1068348,0.1346571,0.1280069,0.1950823,0.252528,0.2202927,0.1981299,0.1759924,0.053339,0.1130177,0.01462075,0.01203387,0.04862913,0.03415371,0.02463971,0.0001073972,0.01077729,0.0241108,0.01612129,0.06456862,0.1161621,0.0744184,0.0,0.0,0.0,0.006723824,0.005368078,0,
0.11346,0.1462741,0.1417856,0.1949139,0.2499606,0.2536574,0.173897,0.1754534,0.05575193,0.1122504,0.01432367,0.01187515,0.04659123,0.03183674,0.0245545,0.0002572311,0.009883092,0.02262661,0.01558274,0.05802166,0.11595,0.06143312,0.0,0.0,0.0,0.00650595,0.005194282,0,
0.1221018,0.1773523,0.1870559,0.1950908,0.2421755,0.2856171,0.1165063,0.1634086,0.06110237,0.1120072,0.01403674,0.01176999,0.0456007,0.02899594,0.02473309,0.003645467,0.009106374,0.02106649,0.01506825,0.05373669,0.1158169,0.03483865,0.0,0.0,0.0,0.006317455,0.005052493,0,
0.124905,0.186138,0.1985243,0.192937,0.2007493,0.2957678,0.08374295,0.1030683,0.06291384,0.1120376,0.01385847,0.011788,0.04471773,0.02763921,0.02494281,0.01049038,0.008386496,0.02020065,0.01475327,0.05105244,0.115996,0.01872395,0.0,0.0,0.0,0.006254078,0.005031065,0,
0.1000398,0.07857222,0.06748717,0.1036937,0.1896716,0.4322807,0.3826287,0.2816557,0.06420978,0.2115063,0.01392886,0.01166737,0.03611168,0.1040399,0.03527672,0.01122102,0.01880903,0.01988656,0.01402319,0.09870996,0.1084847,0.2111073,0.0,0.0,0.0,0.006276883,0.005018672,0,
0.01755315,0.03666243,0.03164387,0.070402,0.108848,0.2149664,0.3162095,0.224971,0.01379922,0.2289347,0.08029754,0.05991313,0.03319457,0.5256284,0.1614862,0.01085399,0.0213677,0.2335217,0.09759868,0.2740083,0.04858076,0.2567309,0.0,0.0,0.0,0.05925659,0.0573281,0,
-0.00494317,0.01873169,0.01393514,0.05576862,0.08672251,0.1685729,0.2233954,0.1019474,0.001059203,0.1842233,0.09894952,0.07267546,0.03142613,0.6404157,0.1520909,0.01018066,0.0226802,0.3031348,0.1223278,0.2576642,0.03297322,0.2320664,0.0,0.0,0.0,0.119748,0.1007332,0,
0.06072145,0.05626658,0.04017822,0.08868811,0.2045361,0.2419767,0.4154942,0.3250647,0.03462451,0.1992358,0.05285137,0.03536264,0.03064442,0.2921924,0.1336875,0.009521562,0.04139144,0.07905225,0.0273057,0.1648926,0.06849282,0.3448524,0.0,0.0,0.0,0.02826091,0.02334895,0,
0.1610154,0.06939345,0.05440617,0.1020443,0.2897494,0.3605509,0.4100706,0.2900801,0.09577364,0.2632372,0.04316386,0.02714985,0.02992735,0.2175793,0.1075962,0.00884582,0.05126369,0.02966222,0.005888671,0.1430637,0.07517046,0.4587842,0.0,0.0,0.0,0.009655409,0.007244907,0,
0.02683679,0.02996867,0.02902183,0.0517737,0.1607792,0.2584463,0.3598877,0.1909961,0.019657,0.2307401,0.1097224,0.05199273,0.02914876,0.6041318,0.1804038,0.008185332,0.1299399,0.2385773,0.04835334,0.3395582,0.03896322,0.4317082,0.0,0.0,0.0,0.07221315,0.05527928,0,
0.0001751924,0.03353306,0.03053149,0.08173987,0.1251187,0.1669965,0.1733555,0.1047378,0.004743968,0.1311559,0.07321566,0.05738842,0.03152576,0.340826,0.1170556,0.008111599,0.01765622,0.1794578,0.0951656,0.1867037,0.07526036,0.07116408,0.0,0.0,0.0,0.08560233,0.06605132,0,
0.1480809,0.1790638,0.1907939,0.2062824,0.2285615,0.2588255,0.01426709,0.07622514,0.06980133,0.1039325,0.01892193,0.02420782,0.03230713,0.04568284,0.03300054,0.008469624,-0.005611097,0.02867959,0.02147352,0.04431244,0.08512454,-0.01530919,0.01388471,0.0,0.0002247512,0.01398035,0.01115383,0,
0.1317601,0.1652974,0.1739962,0.1923821,0.2136402,0.4019805,0.0699141,0.1358447,0.08071158,0.08998273,0.003719871,0.01598881,0.03241308,0.01220269,0.009467755,0.00876209,-0.01399754,-0.005872956,0.006183072,0.01749966,0.1052579,-0.007208528,0.01771719,0.0,0.0002688691,-0.002385206,-0.001359147,0,
0.08622321,0.1121624,0.1107689,0.1875978,0.2152003,0.3239166,0.1938099,0.1851703,0.05755404,0.08315452,-0.001147132,0.0117993,0.03218165,0.02388849,0.009841642,0.008413839,-0.01297506,-0.003902006,-0.001334996,0.01757793,0.09918828,0.03409747,0.01471501,0.0,0.0002806431,-0.008283092,-0.006809418,0,
0.08363824,0.1138953,0.1151352,0.1878013,0.2163499,0.3245543,0.1574588,0.1426454,0.05328669,0.08462663,-0.0007896319,0.009766199,0.03177292,0.01911969,0.01295989,0.008157611,-0.01218477,-0.004362853,-0.004299102,0.01476977,0.09667146,0.04142274,0.0123802,0.0,0.0002760487,-0.008956782,-0.008060843,0,
0.08342351,0.1157493,0.1171729,0.1877974,0.216509,0.3218595,0.1559994,0.1360169,0.05098797,0.08446671,0.001153757,0.008935284,0.03125042,0.01713333,0.0178903,0.008084158,-0.0110755,-0.003114628,-0.0046505,0.01405923,0.08957403,0.03768803,0.01070237,0.0,0.0002635615,-0.007803483,-0.007490154,0,
0.08533981,0.1280687,0.1321585,0.1877619,0.2155662,0.3185086,0.1522678,0.1303326,0.04969677,0.08471849,0.003511533,0.008772505,0.03070231,0.01646257,0.02468752,0.008255492,-0.01008688,-0.001558581,-0.004027982,0.01385226,0.08362257,0.03323857,0.009567838,0.0,0.0002476488,-0.006325897,-0.006374973,0,
0.08695476,0.1479703,0.1540255,0.1876551,0.2110739,0.3174275,0.1221576,0.1025487,0.04893185,0.08510341,0.006051267,0.00904002,0.0301182,0.01639599,0.03455769,0.008696798,-0.009273578,-0.0005471627,-0.003356541,0.01390893,0.07738811,0.02832839,0.008659611,0.0,0.0002306382,-0.004981808,-0.005311246,0,
0.0878682,0.1542579,0.1609443,0.187217,0.2029299,0.3165702,0.1141736,0.09485142,0.04842269,0.08558936,0.007893413,0.009498486,0.02954106,0.01686411,0.04062402,0.009288172,-0.008529487,0.0002850395,-0.002691836,0.01413024,0.07267451,0.02507466,0.007891498,0.0,0.0002137167,-0.003896222,-0.004417109,0,
0.08864194,0.1668168,0.1729243,0.1841726,0.1920336,0.301364,0.109562,0.08637734,0.04802008,0.08620093,0.01023261,0.0103165,0.02901485,0.01741521,0.05352516,0.01112236,-0.007847046,0.001082947,-0.0019952,0.01434211,0.06917974,0.02342743,0.007220853,0.0,0.0001974659,-0.002809632,-0.003554325,0,
0.0891773,0.1745962,0.1815975,0.1768661,0.1788431,0.2795179,0.1071643,0.08247615,0.04756434,0.0866978,0.01307716,0.012061,0.02859495,0.0180045,0.07152054,0.01372847,-0.00722025,0.001819049,-0.001305741,0.01454376,0.06693888,0.02225083,0.00662306,0.0,0.0001821473,-0.001826664,-0.002762548,0,
0.091818,0.2167357,0.232194,0.1734486,0.1740428,0.2707654,0.06539662,0.05710105,0.04718646,0.08707027,0.01536876,0.0139879,0.02827933,0.01832427,0.08564852,0.01706003,-0.006644078,0.00246035,-0.0006616035,0.01466969,0.06521231,0.01970615,0.006083292,0.0,0.0001678553,-0.00100266,-0.002035055,0,
0.09769648,0.2288267,0.2464512,0.1712524,0.1713381,0.2663351,0.04983032,0.04149394,0.04707901,0.08763693,0.01679013,0.01532878,0.02803255,0.01846401,0.09234864,0.01953638,-0.006114183,0.003033446,-6.082788e-05,0.01474033,0.06415153,0.01755695,0.0055921,0.0,0.0001545983,-0.0002713009,-0.001370051,0,
0.1113006,0.2353645,0.2540602,0.1698087,0.1696243,0.2638607,0.04540138,0.04398394,0.04735959,0.08805621,0.01790061,0.01665809,0.02789426,0.01848405,0.1063476,0.02202147,-0.005626709,0.003488552,0.0004580359,0.01476806,0.0633051,0.01463166,0.005143027,0.0,0.0001423421,0.0003694754,-0.0007764107,0,
0.1226794,0.2494319,0.2705799,0.1689221,0.1686009,0.2613355,0.04281437,0.04467389,0.04790962,0.08844132,0.01878069,0.01762874,0.02788639,0.01832767,0.1137496,0.02486255,-0.005178187,0.003843292,0.0009042097,0.0147382,0.06255569,0.01194469,0.004803186,0.0,0.0001310329,0.000910927,-0.0002668701,0,
0.1302092,0.2617463,0.2850542,0.1682488,0.1680058,0.2581601,0.04522829,0.04783199,0.04932809,0.08895919,0.01984423,0.01886554,0.02801268,0.01816132,0.1258748,0.02713607,-0.004765463,0.004159525,0.001303169,0.01470655,0.06183556,0.01052585,0.004439259,0.0,0.000120609,0.001404211,0.0002004381,0,
0.1372902,0.2756062,0.2990891,0.1677457,0.1676047,0.2571009,0.04572522,0.04970861,0.05092151,0.08942868,0.0206776,0.01987394,0.02815359,0.01792519,0.1311708,0.02869958,-0.004385659,0.004402788,0.001644747,0.01463542,0.06110173,0.009417492,0.004216801,0.0,0.0001110073,0.001835066,0.0006153986,0,
0.1395162,0.2681202,0.2879961,0.1661635,0.166867,0.2576872,0.1102905,0.1121491,0.051707,0.08989309,0.02142383,0.02068456,0.02823197,0.01783732,0.1381781,0.0298579,-0.004036139,0.004609099,0.001935085,0.01459021,0.05990158,0.008621465,0.003919614,0.0,0.0001021661,0.002232601,0.001002391,0,
0.09631183,0.1949426,0.2086914,0.1645556,0.1649182,0.2580447,0.1458276,0.1463521,0.051095,0.09024163,0.0219991,0.02130126,0.02810826,0.01825294,0.1395972,0.03075177,-0.003714481,0.004868318,0.002255501,0.01466985,0.05768218,0.008140521,0.00362805,0.0,9.402712e-05,0.002620469,0.001385225,0,
0.1070477,0.2325833,0.2546471,0.1640573,0.1643714,0.2580683,0.120787,0.1518729,0.05102374,0.09191052,0.02251799,0.02190173,0.02821871,0.01831363,0.1409928,0.03228404,-0.003418462,0.00503683,0.002518181,0.01466108,0.05672954,0.007535718,0.003610305,0.0,8.653542e-05,0.002952453,0.001714529,0,
0.1138712,0.2410018,0.26601,0.1625543,0.1633382,0.2506394,0.1191654,0.1564948,0.05116188,0.09350885,0.02319809,0.02296081,0.02858073,0.01831465,0.1517139,0.03396579,-0.003146035,0.005181067,0.002758283,0.01469408,0.05607627,0.006958696,0.003783748,0.0,7.964005e-05,0.003287899,0.002041595,0,
0.1250835,0.2696285,0.2994536,0.1612583,0.1625491,0.2415606,0.1160947,0.1456773,0.05155749,0.09577302,0.02390972,0.02412384,0.02907118,0.01813763,0.1549457,0.03521608,-0.00289532,0.005308469,0.002988747,0.01470344,0.05564998,0.00641673,0.004158713,0.0,7.329381e-05,0.003609369,0.002353685,0,
