jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.02455308,0.0237109,0.026484,0.1073518,0.1187969,0.7267192,0.1684091,0.1356492,0.01854664,0.1240522,0.0417439,0.0347133,0.009152296,0.1600505,0.1241062,0.006361273,0.0003768889,0.0182601,0.01321473,0.04151728,0.01106781,0.03580179,0.00229372,0.0002954562,0.002019104,0.02607125,0.02551882,0,
0.0256196,0.02595218,0.02965013,0.109992,0.1202849,0.717012,0.1611089,0.1412418,0.01968453,0.1267176,0.04076196,0.03420977,0.009135249,0.1590201,0.1261704,0.008212175,0.00035021,0.01759691,0.01281634,0.04100453,0.01148061,0.02683864,0.00210859,0.0002719107,0.001855995,0.02516495,0.02454903,0,
0.02833835,0.02796201,0.03267127,0.1136681,0.1213736,0.7162638,0.1585453,0.1591275,0.02273205,0.1283191,0.0389195,0.03360492,0.009148342,0.1438391,0.1266045,0.01151237,0.0003240974,0.01691049,0.01241911,0.04038453,0.01198838,0.01652752,0.001939301,0.0002502416,0.001706909,0.0243218,0.02368186,0,
0.03637902,0.03033203,0.03601496,0.1194449,0.1223736,0.7159657,0.1766092,0.2069643,0.03021017,0.129217,0.03632218,0.03289047,0.009215775,0.1276662,0.1216107,0.01518048,0.0002992309,0.01621744,0.01202377,0.03980467,0.01285972,0.01158686,0.002268169,0.0002302994,0.001570251,0.02330633,0.02271347,0,
0.04714675,0.03208013,0.03844747,0.1346584,0.1274199,0.720812,0.2153696,0.2472236,0.04082286,0.1298188,0.03315603,0.03143074,0.009327225,0.1195552,0.11286,0.01912674,0.0002758992,0.01547664,0.01159624,0.03921643,0.01427535,0.008941604,0.008372871,0.0002119463,0.001444777,0.0219369,0.0214354,0,
0.06715123,0.03431937,0.04121553,0.1514619,0.1404588,0.714487,0.2489959,0.2878937,0.0550869,0.13013,0.03019315,0.02946058,0.009519089,0.1104922,0.1054867,0.02248826,0.0002541878,0.01472884,0.01116067,0.03860819,0.01744094,0.0073074,0.01164231,0.0001950559,0.001329459,0.02035185,0.01981774,0,
0.08653411,0.03593586,0.04313917,0.1581205,0.145898,0.6933179,0.2620996,0.3095522,0.07235443,0.1301608,0.0276274,0.02754323,0.009762369,0.1001827,0.09882383,0.02456704,0.0002340785,0.01399485,0.01074073,0.03801413,0.02223452,0.006231758,0.01507926,0.0001795115,0.001223415,0.0188928,0.01833925,0,
0.1061072,0.04046654,0.04939745,0.1678331,0.1540867,0.6295925,0.2645657,0.3179694,0.08493896,0.1298029,0.02620464,0.02641398,0.01013099,0.09048948,0.09543673,0.02598203,0.0002155032,0.01330549,0.01036742,0.03736212,0.02682903,0.005471099,0.02138589,0.0001652059,0.001125867,0.01780938,0.01729337,0,
0.1146392,0.04537237,0.05654445,0.1751381,0.1608015,0.5452325,0.215207,0.2880357,0.09004369,0.1251877,0.02528299,0.02567184,0.0106369,0.07954247,0.09385927,0.0270888,0.0001983716,0.0126841,0.01006972,0.03651121,0.0303554,0.004893771,0.02577582,0.0001520403,0.001036117,0.01693859,0.01642442,0,
0.121403,0.04778019,0.05970453,0.1783901,0.1639894,0.4742991,0.2051485,0.2824404,0.09282164,0.1216006,0.02456112,0.0250854,0.01128274,0.07282728,0.09181242,0.02797344,0.0001825856,0.01214221,0.009864626,0.0358338,0.0347135,0.004428132,0.02837685,0.0001399239,0.0009535316,0.01616679,0.01564538,0,
0.1237072,0.04922129,0.06151364,0.1796148,0.1658111,0.3564364,0.2367802,0.2852308,0.09287734,0.1086352,0.02404256,0.0246049,0.01202358,0.06874759,0.09057373,0.02828122,0.0001680471,0.01174114,0.009751731,0.0352259,0.03755366,0.004034758,0.02598595,0.0001287731,0.0008775349,0.01549201,0.01495813,0,
0.08076902,0.04969032,0.06198145,0.1677779,0.1664093,0.2485622,0.2633049,0.2970333,0.06948028,0.09933546,0.0236284,0.0241361,0.01269711,0.06678387,0.08688585,0.02814942,0.0001546616,0.01157549,0.009796372,0.03489463,0.03997191,0.004158497,0.01600466,0.0001185109,0.0008075982,0.01495075,0.01438225,0,
0.06553646,0.04932732,0.05852447,0.1517119,0.1650206,0.1871688,0.3070624,0.3065864,0.05603983,0.08850007,0.02332138,0.02367875,0.01333694,0.06623644,0.0820255,0.02767239,0.0001423397,0.01177941,0.01005547,0.03500917,0.04334574,0.01738795,0.01173884,0.0001090666,0.0007432368,0.01457513,0.013927,0,
0.04479417,0.04563685,0.04938656,0.1193436,0.1574621,0.155589,0.3111322,0.2302488,0.04097777,0.08336884,0.02343416,0.02332579,0.01378452,0.09381041,0.07753388,0.01745651,0.0001309983,0.01978687,0.01059026,0.03665847,0.04481748,0.07932457,0.009442533,0.0001003748,0.0006840056,0.01450756,0.01371259,0,
0.03017835,0.03875666,0.03843563,0.1018829,0.1529323,0.1410214,0.3159612,0.1948495,0.03009398,0.08078473,0.0256381,0.02314796,0.0139564,0.1810896,0.07679754,0.01256728,0.0655986,0.04493955,0.01127604,0.04815865,0.04499463,0.1459124,0.007961664,9.237577e-05,0.0006294952,0.01486837,0.01375659,0,
0.02041591,0.03188217,0.03010715,0.08210469,0.1408621,0.1330377,0.3187525,0.1546661,0.02130148,0.07871275,0.037109,0.02328704,0.01381904,0.2695809,0.1071626,0.009941002,0.1037843,0.07023156,0.01199597,0.05928577,0.03814852,0.1799749,0.006937323,8.501417e-05,0.0005793291,0.01858308,0.01415638,0,
0.01531038,0.02803163,0.02615647,0.07470802,0.1330071,0.1284028,0.2649891,0.07186107,0.01609815,0.07731394,0.05525475,0.02551939,0.0135679,0.2966055,0.116729,0.008313781,0.1096507,0.09526123,0.01570958,0.06344787,0.03344576,0.1906464,0.006175802,7.823922e-05,0.000533161,0.02717241,0.01826853,0,
0.01249496,0.02579871,0.02391116,0.07049832,0.125718,0.1256336,0.2419617,0.04278518,0.01317388,0.07638603,0.06542791,0.02916379,0.01324211,0.3006423,0.1215992,0.007204306,0.06837565,0.1162,0.0205477,0.06560134,0.03080895,0.1885751,0.005571949,7.200418e-05,0.0004906723,0.03290543,0.02374056,0,
0.01075703,0.02433991,0.02250645,0.06731383,0.1127725,0.112421,0.1810917,0.0160826,0.01137383,0.07574874,0.07684502,0.03635216,0.01288849,0.3096572,0.1251404,0.006390961,0.03162759,0.1616974,0.03472116,0.06684618,0.02895109,0.1735547,0.005068127,0.002765515,0.0004515696,0.0437009,0.03659111,0,
0.009583569,0.02324441,0.02153372,0.06491863,0.1033409,0.09597952,0.1104789,0.005241332,0.01012339,0.0750571,0.1002362,0.05108543,0.01252517,0.3609145,0.1345475,0.005753611,0.02001882,0.2208476,0.06380257,0.06765026,0.027349,0.160012,0.00463224,0.07444756,0.0004155831,0.06268837,0.05510553,0,
0.00872297,0.02241384,0.02088335,0.06350116,0.09700599,0.08845798,0.01609014,-0.0002931216,0.009181425,0.07214675,0.1253664,0.07392128,0.01215001,0.3901243,0.1540494,0.00522656,0.01371275,0.244092,0.09210442,0.06788787,0.02545178,0.1366796,0.00424596,0.1436452,0.0003824644,0.07540904,0.06705309,0,
0.008019904,0.02163403,0.0203079,0.06245499,0.09062445,0.07904736,-0.01233396,-0.003008496,0.008405375,0.06676807,0.1351332,0.08732285,0.01173409,0.4582751,0.1618324,0.004773363,0.01012434,0.2706435,0.1343244,0.06804435,0.02311477,0.1141517,0.003898424,0.1666186,0.04478111,0.09563313,0.09021045,0,
0.007430179,0.02096007,0.01985026,0.06178451,0.0876719,0.07459731,-0.01609997,-0.004234643,0.007742807,0.06318799,0.1405677,0.09706593,0.01131877,0.4783997,0.1654215,0.004373329,0.008006386,0.2798619,0.1477876,0.06794167,0.02113581,0.1015105,0.003582844,0.1787591,0.06472588,0.1024211,0.09772449,0,
0.006910355,0.02033943,0.01945806,0.06141419,0.0854557,0.0706846,-0.01514687,-0.004681796,0.007155424,0.06092272,0.1447259,0.10928,0.01093023,0.4926665,0.172716,0.004314482,0.006649774,0.2752862,0.1552527,0.0678091,0.01955892,0.08266656,0.003294694,0.1757142,0.07339545,0.1091643,0.1053559,0,
0.006440582,0.0197748,0.0191226,0.06126367,0.08395189,0.0675003,-0.01328722,-0.00472866,0.006624442,0.05949767,0.1487859,0.1192022,0.01054967,0.5114747,0.1851504,0.004671201,0.00573523,0.2730097,0.165071,0.06761139,0.01823013,0.07170254,0.003030727,0.1758318,0.08811563,0.1171391,0.1140004,0,
0.006009564,0.01922806,0.01879527,0.06111778,0.08240461,0.06583841,-0.01158217,-0.004576609,0.006138829,0.05845048,0.1546523,0.1267773,0.0101871,0.5276276,0.192229,0.005113018,0.005072317,0.2709994,0.1691523,0.06736118,0.0172353,0.06600857,0.00278845,0.1749189,0.09340938,0.1213444,0.1189971,0,
0.005615013,0.01873105,0.01850576,0.06106492,0.08131891,0.06463733,-0.01027982,-0.004332206,0.005694326,0.05767962,0.157427,0.1309518,0.00985322,0.5341429,0.1960448,0.005681531,0.004557907,0.2673104,0.1716632,0.06719482,0.01640026,0.06251808,0.00256583,0.1687296,0.09604199,0.1246668,0.1221433,0,
0.00525196,0.01826181,0.01822972,0.0611012,0.08047799,0.06401105,-0.009322483,-0.004051363,0.005286407,0.05708615,0.1590157,0.1337068,0.009527987,0.540598,0.1982003,0.006263439,0.0041357,0.2624393,0.1733892,0.0670526,0.01565689,0.05970022,0.002361139,0.1664652,0.09900875,0.1265417,0.124011,0,
0.004918884,0.01784247,0.01798356,0.06125477,0.07990672,0.063695,-0.00850563,-0.003762971,0.004911893,0.05671881,0.1601883,0.1353196,0.009227352,0.543533,0.199637,0.006730452,0.003774551,0.2575453,0.174011,0.06695008,0.01497759,0.05837137,0.00217286,0.1650803,0.100175,0.1275549,0.1249567,0,
0.004612019,0.01744026,0.01774967,0.06150444,0.07948273,0.06368087,-0.007788231,-0.003481542,0.004569461,0.0564092,0.160983,0.1364699,0.008950896,0.5462073,0.2086487,0.007281386,0.003456853,0.2545025,0.1746256,0.06688915,0.01436838,0.05726262,0.001999639,0.1529327,0.1003566,0.1283708,0.1257609,0,
0.004329974,0.01708335,0.01755093,0.06173892,0.07910132,0.06394753,-0.007146393,-0.003213967,0.004255049,0.05611806,0.1617754,0.137906,0.008695474,0.5514328,0.21624,0.007809281,0.003172325,0.2443173,0.17456,0.06674132,0.01379846,0.05641414,0.00184025,0.1357474,0.09548332,0.1288063,0.1261248,0,
0.004077328,0.01678629,0.01741116,0.06212437,0.07884347,0.06446839,-0.006565547,-0.002963125,0.003970575,0.05595151,0.1622974,0.1388206,0.008489703,0.5529697,0.2208888,0.008475134,0.002914676,0.2321513,0.1741269,0.06663852,0.01331692,0.05426539,0.001693579,0.117678,0.08431073,0.1289169,0.1261355,0,
0.003852594,0.0165253,0.01729438,0.06265617,0.07875776,0.07259997,-0.006036258,-0.002729817,0.003715757,0.05609288,0.1628095,0.1396835,0.008311789,0.5536292,0.227393,0.00912015,0.002679809,0.2188092,0.169333,0.06657775,0.01289304,0.05237249,0.001558605,0.1042006,0.07490314,0.1288461,0.1258796,0,
0.003684694,0.01639893,0.0173353,0.06630453,0.07914817,0.09412324,-0.005551969,-0.002513787,0.003505496,0.05648165,0.1627069,0.1400901,0.008235844,0.4964549,0.2297233,0.009934437,0.002464863,0.1632654,0.1310956,0.06638677,0.01258071,0.04744222,0.001434392,0.09423123,0.07012553,0.1164862,0.10998,0,
0.003624364,0.01653451,0.01765143,0.07233288,0.0822501,0.1457576,-0.005107783,-0.002314268,0.003368916,0.05902576,0.1505984,0.1335997,0.008292184,0.419772,0.2282023,0.01044649,0.00226769,0.1151095,0.08869646,0.06466231,0.01238906,0.04557556,0.00132008,0.08031122,0.04512575,0.08203317,0.075854,0,
0.003653363,0.01689998,0.01821873,0.07485229,0.08346324,0.1636305,-0.004699803,-0.002130274,0.003295364,0.06011183,0.1338656,0.120585,0.008420504,0.3783078,0.22785,0.01088464,0.002086576,0.08756807,0.06951307,0.05785779,0.01221444,0.04325592,0.001214878,0.04539376,0.01679422,0.06875109,0.06174883,0,
0.003834392,0.01747404,0.01971806,0.07993938,0.08725362,0.2348424,0.002490576,-0.00196074,0.003329586,0.06291591,0.1083873,0.09651735,0.008588938,0.3009972,0.2092862,0.01125966,0.00192008,0.06567108,0.05260709,0.05134864,0.01209507,0.04134158,0.001118061,0.02899406,0.007246953,0.05360866,0.04866616,0,
0.004118296,0.01829729,0.02149637,0.08369652,0.08954663,0.3177217,0.02501963,-0.0005686587,0.003445987,0.06896926,0.0945576,0.08490829,0.008756675,0.2763838,0.1945714,0.01171618,0.001766952,0.05257642,0.04267216,0.04719886,0.01199011,0.03786002,0.00102896,0.01542034,0.002275635,0.04538387,0.04147429,0,
0.004564443,0.02060951,0.02500031,0.09008074,0.09495598,0.354818,0.07700104,0.03737199,0.00368775,0.07494368,0.08614596,0.07666055,0.008963275,0.2599787,0.1893553,0.01230916,0.001626079,0.04449499,0.03595936,0.04467725,0.01195134,0.03602231,0.0009469604,0.009581286,-0.0002574818,0.04002487,0.03689748,0,
0.005159064,0.02277862,0.02799039,0.0946856,0.09886619,0.3946834,0.09221226,0.04833648,0.00404393,0.07906376,0.07934791,0.06995945,0.009175452,0.2397555,0.186415,0.01345237,0.001496461,0.03894357,0.03138207,0.04270504,0.01198196,0.03423138,0.0008714951,0.006356152,-0.00149574,0.03675734,0.03405457,0,
0.006369885,0.02507754,0.03076128,0.09922582,0.1048251,0.4354883,0.1058004,0.06277141,0.00458283,0.0843028,0.07340567,0.06370674,0.009420661,0.2265976,0.1848648,0.01412909,0.001377188,0.0348564,0.02769931,0.04143544,0.01207552,0.03336037,0.0008020439,0.004532062,-0.002050299,0.03433178,0.0320903,0,
0.007622696,0.02678203,0.0328162,0.1038081,0.1093047,0.4499223,0.1117995,0.0696351,0.005199542,0.08871475,0.06958976,0.05981517,0.009666605,0.215504,0.1840115,0.01479466,0.001267427,0.03243792,0.0255608,0.04050342,0.01222644,0.03265676,0.0007381274,0.003465674,-0.002247534,0.03286118,0.03081021,0,
0.008526298,0.02785143,0.03402045,0.1060925,0.1114293,0.4553806,0.1171447,0.07697538,0.005809513,0.0912899,0.06757583,0.0577451,0.009914136,0.2112801,0.1840725,0.01542459,0.001166419,0.03094976,0.02420059,0.03980177,0.01238227,0.03202727,0.0006793045,0.002812021,-0.002261448,0.03189768,0.02994427,0,
0.009336468,0.02867977,0.03493958,0.1079909,0.1130903,0.4494698,0.1191912,0.08002561,0.006415265,0.09352049,0.06630966,0.05644033,0.010156,0.2090005,0.1851201,0.0164188,0.001073462,0.02998791,0.0232958,0.03926373,0.01258993,0.03133426,0.0006251694,0.002385888,-0.002184545,0.03124535,0.02936298,0,
0.01000931,0.02928566,0.03558877,0.1090376,0.1139246,0.4468455,0.1207647,0.09512224,0.006984441,0.09487256,0.06538031,0.05558357,0.01040745,0.20955,0.1902755,0.01801631,0.0009879142,0.02930469,0.02270927,0.0389581,0.01279396,0.0296322,0.0005753484,0.002087611,-0.002065754,0.03083252,0.02897667,0,
0.01054702,0.02967942,0.03600178,0.1095293,0.1142452,0.4328464,0.1198813,0.09927537,0.007453193,0.09574267,0.06478913,0.05507114,0.0106036,0.2114221,0.1940262,0.01956741,0.0009091846,0.02886661,0.02233621,0.03873905,0.01297027,0.02801495,0.0005294977,0.001863363,-0.001930729,0.03057558,0.02874428,0,
0.01102724,0.0300268,0.03634565,0.1098225,0.1143329,0.420505,0.1201998,0.1048394,0.007885617,0.09614114,0.0643209,0.05474772,0.01082991,0.2177251,0.1977204,0.02101136,0.0008367295,0.02857659,0.02214022,0.03864624,0.01314732,0.02624388,0.000487301,0.001683887,-0.001792708,0.03039471,0.02856874,0,
0.01140162,0.03023395,0.03654493,0.1099027,0.1142022,0.416301,0.1195745,0.1069124,0.008245591,0.09649248,0.06375331,0.0543974,0.01099122,0.2197309,0.198987,0.02262074,0.0007700486,0.02835288,0.02204917,0.03851989,0.01332819,0.02433622,0.000448467,0.001533112,-0.001658323,0.03025125,0.02842295,0,
0.01177743,0.03044654,0.03675257,0.1100231,0.1141005,0.4147278,0.1198846,0.1105248,0.008606167,0.09689397,0.06323716,0.05409493,0.01115476,0.2210619,0.2000374,0.02373762,0.0007086818,0.02805356,0.02189659,0.03837875,0.01347776,0.02318848,0.0004127278,0.00140206,-0.001530707,0.03007955,0.02825041,0,
0.01205484,0.03055866,0.03683913,0.1099246,0.1138862,0.4137789,0.1207839,0.1128506,0.008877829,0.09701188,0.06276985,0.05381912,0.01130413,0.222576,0.2007114,0.02450539,0.0006522055,0.02774757,0.02170483,0.03824732,0.01354517,0.02233717,0.0003798367,0.001285576,-0.001411151,0.02986097,0.02806076,0,
0.01235204,0.03074111,0.0370221,0.1098851,0.1136978,0.412146,0.1213826,0.1160697,0.009149169,0.09694467,0.06238621,0.0536411,0.0114706,0.2234012,0.2013363,0.02525695,0.0006002299,0.02746448,0.02155248,0.03812905,0.01362864,0.0214219,0.0003495668,0.001180583,-0.001299994,0.0296428,0.02787065,0,
0.01281827,0.03109187,0.03739646,0.1101629,0.1138168,0.4115454,0.1238493,0.122091,0.009503506,0.09701236,0.06184677,0.05333232,0.0116594,0.2163242,0.2011027,0.02589022,0.0005523963,0.02703951,0.02128429,0.03789987,0.01374047,0.02028156,0.0003217091,0.001085139,-0.001197091,0.02929071,0.02753901,0,
0.01342364,0.03165122,0.0380474,0.1107048,0.1141483,0.4228932,0.1251971,0.1264886,0.009909913,0.09687319,0.06038588,0.05280349,0.01182688,0.1808568,0.1908332,0.02652315,0.0005083748,0.02633537,0.02083903,0.03742167,0.01386325,0.01857202,0.0002960715,0.0009979336,-0.001102065,0.02871683,0.02696811,0,
0.015396,0.03227935,0.03884978,0.1120852,0.1147367,0.4335659,0.1546176,0.1564574,0.01062992,0.09669846,0.0566214,0.05085862,0.01203415,0.1653157,0.181236,0.02710327,0.0004678614,0.02491539,0.02024655,0.03689748,0.01408465,0.01753261,0.000272477,0.0009180163,-0.001014439,0.02761428,0.02591639,0,
0.0178158,0.03292022,0.03962173,0.114351,0.1156232,0.4498302,0.1663885,0.1696201,0.01187569,0.09632687,0.05224392,0.04779963,0.01220888,0.1535121,0.1697867,0.02769177,0.0004305766,0.02327126,0.0195747,0.03626103,0.01437869,0.01560308,0.0002507628,0.000844649,-0.0009337028,0.02608516,0.02445535,0,
0.02554407,0.03528801,0.04335681,0.1198241,0.1186601,0.4612713,0.1728402,0.1768682,0.01556918,0.09594471,0.04783081,0.04417867,0.01241078,0.1259864,0.1496817,0.02830939,0.0003962631,0.02162356,0.01885127,0.03540762,0.01488598,0.01268566,0.0003049838,0.0007772256,-0.0008593513,0.02433458,0.02274296,0,
0.04440933,0.03976303,0.05011768,0.1383791,0.1371621,0.4639285,0.2020759,0.1911102,0.02405462,0.09579661,0.04385358,0.04010177,0.01267484,0.1021624,0.1394605,0.02885355,0.0003646841,0.02004133,0.01789444,0.03441789,0.01679882,0.01096693,0.0003011587,0.0007152272,-0.0007908985,0.02223796,0.02083093,0,
0.05587096,0.04444247,0.05682947,0.1508916,0.1480426,0.4080312,0.2106398,0.2143768,0.03096011,0.09560882,0.04070229,0.03745886,0.01301859,0.0899532,0.1343931,0.02939427,0.0003356217,0.01859956,0.01708878,0.03356721,0.01981031,0.009709292,0.0006745313,0.0006581973,-0.0007278866,0.0202875,0.01907183,0,
0.06342983,0.04744332,0.06082806,0.1581122,0.1547085,0.3122335,0.2156698,0.2384979,0.03566995,0.09516674,0.03903021,0.03599049,0.0136113,0.08422038,0.130326,0.02999571,0.0003088753,0.01764506,0.01643354,0.03298438,0.02488579,0.008745989,0.002562322,0.0006057271,-0.0006698887,0.01899962,0.01790544,0,
0.06617804,0.04876738,0.06255633,0.1607046,0.1556169,0.2273214,0.2175918,0.2517641,0.03747816,0.08810164,0.03796715,0.03518942,0.01427566,0.08174664,0.1277285,0.03294779,0.0002842605,0.01701673,0.01612791,0.03268213,0.02827988,0.007947547,0.01568682,0.0005574463,-0.0006165087,0.0181053,0.01705109,0,
0.0602224,0.0493082,0.06329022,0.1574991,0.144748,0.184256,0.2007542,0.2618416,0.03733103,0.08038615,0.03744413,0.03507828,0.0149399,0.09889537,0.1262109,0.0406578,0.0002616072,0.01672967,0.01636048,0.0326527,0.03004385,0.007259888,0.03780016,0.0005130174,-0.0005673803,0.0174923,0.01644853,0,
0.04123942,0.04761507,0.06076928,0.1512191,0.1305993,0.1314447,0.1939668,0.2807392,0.02984756,0.07319394,0.03739962,0.03713794,0.01541484,0.1396796,0.1254964,0.0516225,0.0002407592,0.01665233,0.01816257,0.03277421,0.03075015,0.006652267,0.06366043,0.0004721314,-0.000522166,0.01703014,0.01601217,0,
0.02919091,0.04062496,0.04992785,0.1313098,0.1061972,0.1013324,0.1820914,0.3181014,0.02308759,0.06604993,0.03765556,0.04504819,0.0156861,0.2051138,0.1333919,0.06149923,0.0002215726,0.01706458,0.04148272,0.03351855,0.03085091,0.006106577,0.08382119,0.0004345049,-0.0004805542,0.01697189,0.01594944,0,
0.02158087,0.03362264,0.04005198,0.1160262,0.09403951,0.08374823,0.1837895,0.3465516,0.01833643,0.06168674,0.03962339,0.05620798,0.01579553,0.2868297,0.1955865,0.06622411,0.0002039151,0.02258023,0.06273995,0.03821559,0.03011156,0.005611605,0.09111127,0.0003998776,-0.0004422583,0.01786584,0.01651643,0,
0.0166925,0.02883138,0.03357867,0.1053282,0.08755517,0.07547371,0.1828025,0.3314051,0.01503337,0.05943409,0.044547,0.06348778,0.01571537,0.334347,0.2173245,0.0684965,0.0001876647,0.03684976,0.07842077,0.04475829,0.02823203,0.005159948,0.08046375,0.0003680102,-0.0004070141,0.02747207,0.02382551,0,
0.01389683,0.02576454,0.02945914,0.09853561,0.08424138,0.07260542,0.1817901,0.2764625,0.01301182,0.05815764,0.05248104,0.06749594,0.01552662,0.3539494,0.2317297,0.06723969,0.0001727093,0.04873417,0.08442967,0.0480352,0.02626519,0.004746356,0.03144058,0.0003386825,-0.0003745784,0.03835676,0.03159502,0,
0.01213922,0.02399402,0.02714402,0.09268586,0.08205055,0.08567898,0.09356738,0.1694297,0.01164636,0.05745787,0.06736433,0.07615973,0.01521784,0.3876452,0.2377263,0.06151195,0.0001589458,0.06528488,0.08797342,0.04973344,0.02407579,0.004366832,0.01804551,0.0003116922,-0.0003447276,0.04906844,0.03909657,0,
0.01088406,0.0225493,0.02526273,0.08813396,0.08062221,0.09673239,0.07045309,0.1353921,0.01059613,0.05721948,0.07705282,0.08226427,0.01482215,0.4354214,0.240281,0.05312102,0.0001462791,0.08385897,0.09194274,0.05118359,0.02187315,0.004027422,0.01033125,0.0002868527,-0.0003172556,0.06008137,0.04851939,0,
0.009905353,0.02148543,0.02399578,0.0850073,0.07951554,0.1007128,0.05635197,0.1148572,0.009725716,0.05710109,0.09046558,0.09629959,0.01438803,0.4998665,0.2498371,0.04949787,0.0001346218,0.1019727,0.1058047,0.05427851,0.01981851,0.003753533,0.006218442,0.0002639928,-0.0002919729,0.07588792,0.06087283,0,
0.009102097,0.0206955,0.02310319,0.08329147,0.07877589,0.1040804,0.006201154,0.04341942,0.008973889,0.05748677,0.1023084,0.107326,0.01394959,0.5192917,0.2522014,0.04743277,0.0001238935,0.1182181,0.1139865,0.05650538,0.01850871,0.003782594,0.003962191,0.0002429547,0.001624498,0.08428939,0.06913953,0,
0.008417999,0.02010998,0.02246665,0.08227572,0.07829464,0.1197831,-0.008124161,0.01749145,0.008312839,0.06188074,0.111063,0.1194297,0.01357776,0.5299806,0.2441463,0.04630834,0.0001140202,0.1295808,0.1264875,0.06092328,0.01753557,0.003626347,0.002704031,0.0002235932,0.05095825,0.08945157,0.07383217,0,
0.007816236,0.01963566,0.02197166,0.08154105,0.07785391,0.1396117,-0.01303192,0.005047923,0.007721008,0.06611519,0.1152762,0.124585,0.01324389,0.5373602,0.2389539,0.04575874,0.0001049337,0.1354129,0.1331749,0.06358471,0.0167289,0.003407491,0.001984121,0.000580062,0.06421459,0.0920973,0.07622539,0,
0.007284707,0.01927627,0.02161046,0.08101059,0.07738858,0.1478002,-0.01332585,-0.001268624,0.007188663,0.06977973,0.1177026,0.128825,0.01296964,0.541017,0.2273601,0.04556952,9.657135e-05,0.1384222,0.1385268,0.06512728,0.01606321,0.003172011,0.001930753,0.004645059,0.07927952,0.09357978,0.07748828,0,
0.006804797,0.0189589,0.02129567,0.08048859,0.0768494,0.1546874,-0.01226937,-0.004333123,0.006705165,0.07358244,0.1191392,0.1309981,0.01272597,0.5433341,0.2119736,0.04554871,8.887539e-05,0.140861,0.1450682,0.06620277,0.01549169,0.002938534,0.002140382,0.008431012,0.08704527,0.09434871,0.07806509,0,
0.006370192,0.01868023,0.02102937,0.08017482,0.07645614,0.161658,-0.01105169,-0.005682186,0.006268729,0.07759947,0.1198052,0.1320997,0.0125392,0.5443347,0.2056978,0.0456942,8.179274e-05,0.1419725,0.1475516,0.06716885,0.01501105,0.00271469,0.002501932,0.009819689,0.09057079,0.09474262,0.07830556,0,
0.005976009,0.01845824,0.02081911,0.07990848,0.07603428,0.1707767,-0.01002771,-0.005545559,0.005873617,0.07970563,0.1200372,0.132735,0.01241134,0.5447176,0.2028489,0.04594293,7.527451e-05,0.1420589,0.1486039,0.06802884,0.01457688,0.002503882,0.003087149,0.009870387,0.09182304,0.0947354,0.07814629,0,
0.005635797,0.01827824,0.02066288,0.07996028,0.07584275,0.1931055,-0.009193989,0.03891049,0.005529916,0.08260933,0.1157153,0.1289995,0.01229721,0.511077,0.2012553,0.0463151,6.927574e-05,0.1179928,0.1296035,0.06854571,0.01420118,0.002307303,0.003732427,0.009545622,0.0488103,0.09010947,0.07453413,0,
0.005409028,0.01830119,0.02073943,0.08342421,0.07704943,0.2245462,-0.007790097,0.06810609,0.005282334,0.08848038,0.09629276,0.1044361,0.01230264,0.4132773,0.1942137,0.04672441,6.375502e-05,0.08409247,0.08230279,0.06867115,0.01398965,0.002125015,0.004279151,0.009035453,0.01399027,0.06805677,0.05914549,0,
0.005301056,0.01853657,0.02105142,0.08911495,0.08123398,0.2357231,0.0353373,0.08725448,0.005132878,0.09192753,0.08922133,0.0952324,0.01240954,0.3788152,0.1920444,0.04706986,5.867425e-05,0.07214598,0.06832528,0.06848799,0.01391013,0.001956516,0.004447991,0.008449501,0.002018961,0.05926219,0.05141455,0,
0.005291692,0.01889946,0.02150732,0.09737509,0.08641472,0.2779293,0.0470169,0.09877092,0.005066035,0.09585204,0.08357844,0.08860744,0.0125002,0.3560452,0.1906283,0.04734062,5.399838e-05,0.06356671,0.06047684,0.06814302,0.01386517,0.001801052,0.004522382,0.007847921,-0.003952794,0.05310337,0.04565733,0,
0.005446741,0.01946936,0.02242356,0.1050681,0.09357265,0.2906931,0.06519564,0.1205788,0.005130029,0.1009326,0.07809547,0.08164258,0.01266278,0.311688,0.1895429,0.04765609,4.969514e-05,0.05664096,0.05392065,0.06759875,0.01394533,0.001657765,0.004513911,0.007260923,-0.006748037,0.04775561,0.04114357,0,
0.005849465,0.020666,0.02443006,0.1161577,0.0983016,0.3311318,0.1253572,0.1844207,0.005399252,0.1072505,0.06369921,0.06721682,0.01287839,0.2719227,0.1665054,0.04832159,4.573484e-05,0.04487171,0.04545254,0.06540881,0.01418205,0.001525785,0.006510274,0.006702849,-0.007875026,0.04040637,0.03517115,0,
