jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.356162,0.1581854,0.1835624,0.1474806,0.1257099,0.4909285,0.1751706,0.2598106,0.3698885,0.3726986,0.0061403,0.006746777,0.03480008,0.01356547,0.04681088,0.05689084,0.0,0.007384569,0.009090956,0.03877118,0.2491061,4.521106e-08,0.07557186,-2.148124e-09,-5.82682e-09,0.01518269,0.01313769,0,
0.3593174,0.1408251,0.1558034,0.157162,0.1265901,0.4952104,0.2165075,0.2817095,0.3739037,0.3756241,0.00601132,0.006680002,0.03507099,0.01347287,0.04640111,0.05794803,0.0,0.007367726,0.00935832,0.04654537,0.2542132,4.16081e-08,0.1289447,-1.976936e-09,-5.36247e-09,0.01528691,0.0132459,0,
0.3609222,0.1299748,0.1444538,0.1605189,0.1284952,0.4708711,0.2291834,0.2906082,0.3763571,0.3756282,0.005900341,0.00663005,0.03537947,0.01348308,0.04506664,0.05854664,0.0,0.007371967,0.009609664,0.05230692,0.2553698,3.829227e-08,0.1384019,-1.81939e-09,-4.935124e-09,0.01529467,0.01329185,0,
0.3548126,0.1194856,0.1330136,0.1624604,0.1322715,0.4068332,0.2360887,0.3009498,0.3669697,0.3429486,0.005796916,0.006587875,0.03573614,0.01351659,0.04304941,0.05873542,0.0,0.007450732,0.009950614,0.05605884,0.256506,3.524069e-08,0.1143606,-1.674399e-09,-4.541834e-09,0.01527795,0.01334628,0,
0.3529104,0.1140455,0.1263534,0.1641659,0.1379981,0.34925,0.2468841,0.3075005,0.3646739,0.3340721,0.005726871,0.006576032,0.03714938,0.01365499,0.04118865,0.05862791,0.0,0.007661843,0.01042843,0.06872143,0.2683366,3.243229e-08,0.1049609,-1.540963e-09,-4.179886e-09,0.01530107,0.01343367,0,
0.3286347,0.1113503,0.1233035,0.1675989,0.1438085,0.3365352,0.2514803,0.322168,0.3487583,0.3239424,0.005694366,0.006623492,0.03877005,0.01395307,0.03973774,0.05765497,0.0,0.007760791,0.01079499,0.07285433,0.2713821,2.984769e-08,0.06982104,-1.418161e-09,-3.846782e-09,0.0153999,0.01363933,0,
0.3148526,0.1091733,0.1207522,0.168929,0.1462642,0.328127,0.2520253,0.312564,0.3321192,0.3107267,0.005687431,0.006675805,0.03977829,0.0142296,0.03789396,0.0560534,0.0,0.007937312,0.01117913,0.07524914,0.2729391,2.746907e-08,0.05892975,-1.305145e-09,-3.540225e-09,0.01558566,0.01389157,0,
0.2847938,0.1078738,0.1192515,0.1701847,0.1496667,0.3242177,0.2450308,0.2661776,0.3025841,0.3050538,0.005687679,0.006704658,0.04090491,0.0144565,0.03599419,0.05213391,0.0,0.008160269,0.01150565,0.07678364,0.2737132,2.528001e-08,0.05197687,-1.201135e-09,-3.258097e-09,0.01579515,0.01410549,0,
0.2626196,0.107376,0.1184891,0.1710961,0.1514493,0.3187805,0.2041048,0.2040534,0.2810092,0.2976013,0.005688382,0.006697388,0.04343794,0.01453761,0.03273947,0.0465984,0.0,0.008536871,0.0118763,0.07796854,0.2899183,2.326539e-08,0.04121677,-1.105414e-09,-2.998453e-09,0.01602814,0.01425535,0,
0.2072062,0.1071841,0.1180013,0.1718692,0.1526701,0.3262445,0.1896072,0.1815222,0.2177406,0.2947627,0.005666399,0.006644745,0.04455033,0.01462084,0.02913869,0.03988998,0.0,0.008890693,0.01213055,0.0784685,0.294382,2.141133e-08,0.03512329,-1.017322e-09,-2.759501e-09,0.01625653,0.01436428,0,
0.1824717,0.1067682,0.116796,0.1722503,0.1534411,0.3493423,0.1675419,0.1464294,0.1859545,0.2933615,0.005638374,0.006570108,0.04489015,0.0146654,0.02677365,0.03394485,0.0,0.009172087,0.01223173,0.07759588,0.2823409,1.970502e-08,0.02872478,-9.362492e-10,-2.539591e-09,0.01644099,0.01438928,0,
0.1645651,0.10629,0.1149276,0.1724652,0.1538665,0.355904,0.1599414,0.1330844,0.1706716,0.2926937,0.005630274,0.006506503,0.04504383,0.01478903,0.02539317,0.02958483,0.0,0.009412312,0.01224641,0.07699548,0.2638663,1.813468e-08,0.02507658,-8.616377e-10,-2.337206e-09,0.01661095,0.01436761,0,
0.1374938,0.1036691,0.1084644,0.1722569,0.1540464,0.3595152,0.155886,0.1260462,0.1484955,0.2996638,0.005664821,0.006483224,0.04478394,0.01521321,0.02452232,0.02403662,0.0,0.00957823,0.01218186,0.07537059,0.2119358,1.668949e-08,0.01698266,-7.92972e-10,-2.150949e-09,0.01688301,0.01440281,0,
0.1282532,0.1024943,0.1056411,0.1708131,0.1537728,0.3430044,0.1539474,0.1199016,0.1403633,0.3036486,0.005704009,0.006454734,0.04473918,0.01563189,0.023828,0.0219098,0.0,0.009767439,0.01209399,0.07466096,0.2040606,1.535948e-08,0.01488949,-7.297785e-10,-1.979535e-09,0.01712632,0.01441118,0,
0.122243,0.1016054,0.1040325,0.1702655,0.1535374,0.3624847,0.1528186,0.1170889,0.1309978,0.3099031,0.005762664,0.006454309,0.04433949,0.01615071,0.02339889,0.02061214,0.0,0.00984811,0.0119316,0.0730448,0.1977903,1.413545e-08,0.01517709,-6.71621e-10,-1.821782e-09,0.01737545,0.01440727,0,
0.1193483,0.100921,0.1030273,0.1695978,0.1527577,0.3562792,0.1518236,0.1137413,0.1274452,0.3121665,0.00579811,0.006439123,0.0441512,0.01648121,0.02291947,0.02,0.0,0.009951076,0.01181587,0.07217214,0.2025655,1.300897e-08,0.02188965,-6.180982e-10,-1.676601e-09,0.01758045,0.01440711,0,
0.1178809,0.1002329,0.1022085,0.1694858,0.1521084,0.3542788,0.1515983,0.1168088,0.1254958,0.3118923,0.005796022,0.006408745,0.04389456,0.01669384,0.02238871,0.0198249,0.0,0.009947723,0.01166963,0.07139496,0.2040424,1.197226e-08,0.03661592,-5.688407e-10,-1.542989e-09,0.01766523,0.01432897,0,
0.1169182,0.09663189,0.09803589,0.1697527,0.1509537,0.353351,0.159463,0.1256259,0.1242445,0.3043232,0.00578199,0.006374689,0.04348578,0.01693349,0.02179001,0.01992578,0.0,0.009910898,0.01150771,0.07101852,0.2046214,1.101816e-08,0.05837503,-5.235087e-10,-1.420025e-09,0.01766784,0.0141748,0,
0.1163906,0.09198643,0.09321024,0.1712756,0.1501198,0.3528417,0.1637931,0.1293059,0.1235572,0.2941732,0.005744882,0.006322998,0.04298564,0.01704895,0.02117673,0.02022015,0.0,0.009827198,0.01132131,0.07067991,0.2048046,1.01401e-08,0.07026157,-4.817893e-10,-1.306861e-09,0.01755488,0.01394412,0,
0.1150619,0.08819119,0.08998369,0.1729667,0.1498638,0.3391242,0.1699927,0.1466309,0.1230053,0.2708338,0.005723435,0.006292362,0.04228447,0.01693113,0.02040894,0.02050607,0.0,0.009524724,0.01083473,0.0678018,0.1913322,8.588331e-09,0.0386096,-4.080596e-10,-1.106867e-09,0.01720517,0.01349774,0,
0.1124255,0.08690232,0.08896149,0.1728527,0.1494885,0.3345768,0.1714409,0.1491157,0.1214462,0.2639268,0.005739016,0.006304082,0.04185937,0.01673234,0.02015197,0.02058644,0.0,0.009383817,0.01058836,0.0655454,0.1863999,7.90391e-09,0.03028447,-3.755405e-10,-1.018659e-09,0.01707417,0.01332424,0,
0.1005622,0.08483963,0.08725936,0.1652298,0.1418709,0.3257798,0.1602122,0.1448519,0.1036122,0.2586648,0.005778071,0.006351532,0.04130918,0.01655479,0.0199075,0.02081742,0.0,0.00930092,0.01042185,0.06385542,0.181125,7.274031e-09,0.0264505,-3.456129e-10,-9.374801e-10,0.01708866,0.01326903,0,
0.08575521,0.08275574,0.08623891,0.1631339,0.1400165,0.3248127,0.1037082,0.132562,0.08872398,0.2516283,0.005839486,0.006439162,0.04046012,0.01642098,0.01983321,0.02135586,0.0,0.00921575,0.01028725,0.0626699,0.1622774,6.694349e-09,0.0293392,-3.180703e-10,-8.627705e-10,0.01713907,0.0132958,0,
0.08041374,0.0804815,0.08509223,0.1616443,0.1389236,0.3358666,0.09221835,0.1293273,0.08306218,0.2490115,0.005909733,0.006536932,0.0396385,0.01632648,0.01982262,0.02229677,0.0,0.009156821,0.01019167,0.06172517,0.1570791,6.160863e-09,0.03429348,-2.927227e-10,-7.940146e-10,0.0172867,0.01344987,0,
0.07766351,0.07938508,0.08445296,0.1556525,0.1368638,0.3415152,0.0990397,0.128118,0.08020018,0.2462883,0.005963438,0.006615525,0.03891529,0.0161629,0.01983712,0.02331265,0.0,0.009048484,0.01004459,0.05983298,0.1544231,5.669891e-09,0.03698938,-2.69395e-10,-7.30738e-10,0.01738315,0.0135726,0,
0.07641055,0.07868777,0.08395626,0.1402261,0.1249437,0.3436687,0.1047373,0.1289058,0.07872823,0.2450629,0.005987254,0.006655856,0.03827526,0.01593585,0.01970477,0.02427171,0.0,0.00894586,0.009892663,0.058287,0.1609991,5.218046e-09,0.03989211,-2.479264e-10,-6.72504e-10,0.01752901,0.01374089,0,
0.07572667,0.07843238,0.08395258,0.135678,0.1216594,0.3513896,0.1061008,0.1314142,0.07803465,0.2425306,0.005978036,0.006662542,0.03770002,0.01563929,0.0195444,0.02577139,0.0,0.008804301,0.009726109,0.05633391,0.1644675,4.80221e-09,0.04261404,-2.281687e-10,-6.189108e-10,0.01756986,0.01384327,0,
0.07567289,0.07828531,0.08387559,0.1319715,0.1179045,0.3514257,0.1118543,0.1323097,0.07798221,0.241734,0.005948517,0.006635541,0.03725432,0.01529581,0.01923434,0.02656347,0.0,0.00867735,0.009556829,0.05521803,0.1772834,4.419512e-09,0.04376954,-2.099855e-10,-5.695886e-10,0.01765811,0.01395352,0,
0.07573367,0.07845146,0.08415328,0.1284219,0.1139058,0.3519378,0.1138314,0.1331003,0.07801919,0.2410471,0.005918219,0.006610897,0.03683449,0.01492302,0.01898956,0.02771728,0.0,0.00851791,0.009359876,0.05363803,0.1807792,4.067312e-09,0.0446948,-1.932513e-10,-5.24197e-10,0.01769158,0.01401668,0,
0.07569865,0.07866489,0.0845646,0.1270849,0.1124327,0.3540503,0.1141657,0.1337496,0.07808701,0.2401567,0.005885007,0.006590736,0.03641142,0.01457399,0.01880249,0.02906309,0.0,0.008356882,0.009187552,0.05238573,0.1820561,3.74318e-09,0.04556279,-1.778507e-10,-4.824227e-10,0.01767754,0.01404851,0,
0.07545891,0.07884505,0.084941,0.1263116,0.1114537,0.3632612,0.1133915,0.1342337,0.0778859,0.2395707,0.005852357,0.006576385,0.0359245,0.01426923,0.01858568,0.02995006,0.0,0.008179858,0.009007303,0.05145551,0.1769812,3.444878e-09,0.04637056,-1.636775e-10,-4.439774e-10,0.01762238,0.01404415,0,
0.075274,0.07898658,0.08521952,0.1251061,0.1098262,0.3658528,0.1131711,0.1345185,0.07773518,0.239045,0.005807168,0.006537152,0.03544982,0.01395148,0.01830533,0.03065737,0.0,0.008014952,0.008824688,0.05059469,0.1757529,3.170349e-09,0.04694436,-1.506337e-10,-4.08596e-10,0.01760534,0.01406804,0,
0.0747542,0.07890186,0.08528804,0.1246709,0.109203,0.371965,0.1113144,0.1346961,0.07723322,0.2383391,0.005783936,0.006527284,0.03491871,0.01372165,0.01810883,0.03129496,0.0,0.00786195,0.008665788,0.04984039,0.1720356,2.917697e-09,0.04754244,-1.386294e-10,-3.760341e-10,0.01761796,0.01412739,0,
0.0741896,0.07880944,0.08533293,0.1239779,0.1075343,0.3743468,0.1106308,0.1366151,0.07650293,0.2379192,0.005765103,0.006529759,0.03442634,0.01353032,0.01791777,0.03199001,0.0,0.00769561,0.008511223,0.0491379,0.1689093,2.68518e-09,0.04831484,-1.275817e-10,-3.460672e-10,0.017679,0.01421192,0,
0.07421006,0.07914852,0.08584839,0.1161235,0.1006808,0.3771372,0.1106272,0.1374515,0.07656175,0.2374533,0.005768083,0.006542535,0.03403282,0.01331988,0.01785332,0.03271662,0.0,0.007538224,0.008342906,0.04831428,0.1677629,2.471193e-09,0.04877719,-1.174145e-10,-3.184884e-10,0.01786224,0.01440366,0,
0.0826679,0.08191313,0.09027404,0.1140354,0.09874097,0.408857,0.1184665,0.1466169,0.09520224,0.2415697,0.005762994,0.006540398,0.0338852,0.01312486,0.01780081,0.0333179,0.0,0.007375728,0.008169779,0.04772155,0.1708137,2.274259e-09,0.04904663,-1.080575e-10,-2.931074e-10,0.01802595,0.01458425,0,
0.1095303,0.09010481,0.1010457,0.1137474,0.09810498,0.4189244,0.1206684,0.151419,0.1234989,0.2553821,0.005764939,0.006560721,0.03376577,0.01293059,0.01808716,0.03389251,0.0,0.007210445,0.008023878,0.0470668,0.1719401,2.093018e-09,0.04930389,-9.944617e-11,-2.697491e-10,0.01819511,0.01474329,0,
0.1178214,0.09620442,0.1092033,0.1181402,0.0980607,0.4259061,0.1228313,0.1802042,0.1323572,0.2641466,0.005773609,0.006618505,0.03366558,0.01283939,0.01850215,0.03520936,0.0,0.007017305,0.007899402,0.0464977,0.1725098,1.926221e-09,0.0511491,-9.152111e-11,-2.482523e-10,0.01830647,0.01484356,0,
0.1240413,0.1022414,0.1171343,0.1296102,0.1012992,0.4294736,0.1302336,0.2057909,0.1370722,0.2872763,0.005780143,0.006692033,0.03393262,0.01282347,0.01905694,0.04040697,0.0,0.006837165,0.007832836,0.04640646,0.1765402,1.772717e-09,0.05870995,-8.422762e-11,-2.284686e-10,0.01834993,0.01490161,0,
0.1295651,0.1059428,0.1220239,0.144722,0.1046828,0.4398714,0.14307,0.2302388,0.1397725,0.302591,0.005806169,0.006814929,0.03419109,0.01296428,0.01974839,0.0447324,0.0,0.006653601,0.007803877,0.04654457,0.1777214,1.631446e-09,0.07529876,-7.751536e-11,-2.102615e-10,0.0184158,0.01497998,0,
0.135323,0.1115415,0.13144,0.1511114,0.1064265,0.4433238,0.1470314,0.2410975,0.1417088,0.3113299,0.005797746,0.006911233,0.03444441,0.01306055,0.02032368,0.04881448,0.0,0.006440607,0.007773402,0.04663532,0.1784612,1.501433e-09,0.08866897,-7.1338e-11,-1.935053e-10,0.01837665,0.01497439,0,
0.1515279,0.1192999,0.1423651,0.1636025,0.1099415,0.4447454,0.1492747,0.2509922,0.1507163,0.3230449,0.005777758,0.007007206,0.03487155,0.01317756,0.02086871,0.05413285,0.0,0.006232452,0.007787501,0.04706719,0.1791398,1.381781e-09,0.1044904,-6.565294e-11,-1.780845e-10,0.01824227,0.01490186,0,
0.1615296,0.1269428,0.1520435,0.1743485,0.115187,0.4388884,0.1499141,0.2554527,0.1580266,0.3283138,0.005730325,0.007073973,0.03569344,0.01326931,0.02126496,0.05781952,0.0,0.006032394,0.007840334,0.04819171,0.1805551,1.271664e-09,0.1134602,-6.042093e-11,-1.638926e-10,0.01802091,0.01476821,0,
0.1658386,0.1327543,0.1595234,0.1799254,0.1181656,0.4371519,0.1496725,0.2596138,0.1623312,0.331063,0.005669747,0.007121167,0.0367775,0.01332336,0.02162559,0.060984,0.0,0.005841506,0.0079052,0.04899202,0.185281,1.170323e-09,0.1190696,-5.560587e-11,-1.508317e-10,0.01780576,0.01464421,0,
0.168047,0.134774,0.1620342,0.1827217,0.1208159,0.4366653,0.1494283,0.2615252,0.1644826,0.3320983,0.005602257,0.007147212,0.03748363,0.01334566,0.02183058,0.06232898,0.0,0.005651447,0.007926712,0.04963612,0.1868207,1.077057e-09,0.1213138,-5.117453e-11,-1.388116e-10,0.01752395,0.01444827,0,
0.1696287,0.1392558,0.1658893,0.1840166,0.1239571,0.4326087,0.1422867,0.2565384,0.1684699,0.3322225,0.005529159,0.00713614,0.03832885,0.01321538,0.02201932,0.06300677,0.0,0.005497403,0.007939938,0.05002355,0.1925162,9.912244e-10,0.1172946,-4.709633e-11,-1.277494e-10,0.01729365,0.01429461,0,
0.1702745,0.1418537,0.1675797,0.1843949,0.1341174,0.4272796,0.1404337,0.2551163,0.1699792,0.3322051,0.005463992,0.007112145,0.03921339,0.013072,0.02210135,0.06294627,0.0,0.00536503,0.00790791,0.0502723,0.1957296,9.122318e-10,0.07951989,-4.334313e-11,-1.175688e-10,0.01718307,0.01425771,0,
0.1264518,0.1436269,0.1627745,0.1834361,0.1568021,0.4245598,0.1328182,0.2438227,0.1100474,0.2630567,0.005444766,0.007164184,0.03879073,0.01280209,0.02176743,0.05980138,0.0,0.005117819,0.007580585,0.04870717,0.153734,7.726301e-10,0.07357268,-3.671019e-11,-9.957689e-11,0.01710288,0.01449141,0,
0.1203945,0.1437269,0.1585277,0.1868716,0.159944,0.3711851,0.1153458,0.232189,0.1025219,0.2480696,0.005418281,0.007168174,0.03822215,0.01253655,0.02130198,0.05887147,0.0,0.005049434,0.007461934,0.04817664,0.1498389,7.110576e-10,0.07864483,-3.378469e-11,-9.164141e-11,0.01709846,0.0146715,0,
0.1185326,0.1432075,0.1518091,0.1880358,0.1616247,0.3556349,0.1096137,0.2280413,0.09886548,0.2402797,0.005396658,0.007179161,0.03767565,0.01231778,0.02080769,0.05753672,0.0,0.005004373,0.007369883,0.04772244,0.1501302,6.54392e-10,0.08180116,-3.109232e-11,-8.433833e-11,0.01707814,0.01485359,0,
0.117256,0.1356373,0.1371652,0.1883092,0.1613598,0.3712129,0.1079844,0.2263991,0.09697064,0.2455989,0.005411348,0.007234855,0.03706381,0.01225486,0.02039382,0.05665999,0.0,0.004976486,0.007295442,0.04731287,0.1499882,6.022423e-10,0.08323381,-2.861451e-11,-7.761724e-11,0.01733695,0.01522366,0,
0.1088572,0.1157864,0.1169728,0.175686,0.1477484,0.3729534,0.123318,0.2259414,0.09556992,0.2463537,0.005427056,0.007266074,0.03638706,0.01227452,0.02000706,0.05595268,0.0,0.004984432,0.007257055,0.04705152,0.1520221,5.542484e-10,0.08382664,-2.633416e-11,-7.143176e-11,0.01759823,0.01555357,0,
0.1047516,0.1098699,0.1102755,0.1597701,0.1249367,0.3632838,0.1595514,0.2258067,0.09506873,0.2477486,0.00536883,0.007177432,0.03617433,0.01224342,0.01950547,0.05596808,0.0,0.005019764,0.007220461,0.047388,0.2268786,5.100792e-10,0.1003217,-2.423554e-11,-6.573922e-11,0.01763463,0.01560367,0,
0.1049283,0.1087576,0.1138948,0.1550054,0.1195714,0.3610625,0.167324,0.220316,0.1060978,0.246146,0.005270086,0.007003889,0.03608432,0.01207719,0.01925406,0.065337,0.0,0.005003757,0.007078379,0.04719777,0.2450094,4.6943e-10,0.09955045,-2.230416e-11,-6.050033e-11,0.01718299,0.01524568,0,
0.09930386,0.1077526,0.1142657,0.1685131,0.116906,0.3477931,0.09107573,0.1701131,0.1085628,0.2441521,0.005110072,0.006748911,0.03625444,0.01177276,0.01854737,0.07365554,0.0,0.004959858,0.006955118,0.04709427,0.2581443,4.320202e-10,0.09999392,-2.05267e-11,-5.567894e-11,0.01673815,0.01471577,0,
0.08650008,0.1077848,0.1147897,0.1868987,0.1235913,0.2510187,0.03185033,0.156952,0.08841845,0.2440114,0.004924435,0.006471917,0.03828209,0.01144234,0.0173638,0.07940696,0.0,0.004932779,0.006914038,0.04722089,0.259591,3.975916e-10,0.1005381,-1.889089e-11,-5.124177e-11,0.01631407,0.01413511,0,
0.07468967,0.1080652,0.11508,0.2077834,0.13835,0.2284944,0.01127794,0.1497658,0.07731785,0.2896158,0.004712257,0.006164141,0.04398593,0.01110309,0.01575977,0.08263804,0.0,0.004938751,0.006937487,0.05099103,0.2725779,3.659067e-10,0.1008097,-1.738544e-11,-4.715821e-11,0.01593223,0.01356232,0,
0.06921277,0.1079821,0.1148808,0.2144989,0.1429754,0.2700891,0.001677796,0.144248,0.07272561,0.3145352,0.004501894,0.005854354,0.04568139,0.01078666,0.01476777,0.08416577,0.0,0.004961237,0.0069595,0.0528452,0.2767761,3.367469e-10,0.09820769,-1.599996e-11,-4.340009e-11,0.01565473,0.01306131,0,
0.06673455,0.107741,0.114593,0.218373,0.1503168,0.2779901,0.03341438,0.1594026,0.07254392,0.3299216,0.004301218,0.00556033,0.04681173,0.01059413,0.01399602,0.08471523,0.0,0.005008842,0.007051057,0.05792017,0.2947567,3.099109e-10,0.09556306,-1.472489e-11,-3.994145e-11,0.0155101,0.0126783,0,
0.06551098,0.1073907,0.1141717,0.2207538,0.1539541,0.2965686,0.03265497,0.1738804,0.07247607,0.3372629,0.004083619,0.005257651,0.04758226,0.01039738,0.01323368,0.08470093,0.0,0.005024392,0.007148602,0.06464532,0.3192311,2.852135e-10,0.09475747,-1.355143e-11,-3.675843e-11,0.01530907,0.01228172,0,
0.06652591,0.1135282,0.1218636,0.2445727,0.1835786,0.313232,0.01523682,0.1781726,0.07790252,0.3409812,0.003876257,0.004973877,0.04910467,0.0101618,0.01257413,0.08442144,0.0,0.005034766,0.007244514,0.06706603,0.3341635,2.624843e-10,0.09352759,-1.247149e-11,0.003040978,0.01510257,0.01189086,0,
0.07221653,0.1296142,0.1434486,0.2510944,0.1913938,0.3219228,0.01047564,0.1806734,0.08843096,0.3409327,0.00369065,0.004717945,0.05088237,0.009920788,0.01205088,0.08422627,0.0,0.005033731,0.007312376,0.06817371,0.340216,2.415664e-10,0.09141434,-1.147762e-11,0.003637911,0.01495283,0.01153014,0,
0.07866509,0.1342579,0.1492899,0.2542002,0.1940929,0.3274038,0.01334618,0.1920165,0.1004815,0.3410029,0.003529205,0.004495117,0.05189484,0.009783935,0.01163935,0.08401892,0.0,0.005031766,0.007374759,0.06888226,0.3300948,2.223154e-10,0.08875638,-1.056294e-11,0.003797218,0.01493128,0.01124498,0,
0.08091146,0.1331362,0.1460948,0.2496948,0.1879173,0.3384877,0.02964274,0.2113657,0.1043804,0.3383461,0.003384993,0.004295188,0.05246529,0.009703649,0.01126966,0.08379087,0.0,0.005016274,0.00740258,0.0693694,0.318767,2.045987e-10,0.08600999,-9.721161e-12,0.003735054,0.01489278,0.01097725,0,
0.08231647,0.1292877,0.1385623,0.2350032,0.1835695,0.3416468,0.05517091,0.2172121,0.1064494,0.3355514,0.003270829,0.004122459,0.0525539,0.009647257,0.01105358,0.08347449,0.0,0.005032914,0.00740068,0.06914306,0.2986345,1.882938e-10,0.05799124,-8.946463e-12,0.003566097,0.01496216,0.01078932,0,
0.08342269,0.1279821,0.1361617,0.2306309,0.1806676,0.3464899,0.06249499,0.2068118,0.1078098,0.3308598,0.003174599,0.003967167,0.05239693,0.009613914,0.01090687,0.08328154,0.0,0.005054348,0.007359786,0.06834476,0.2924198,1.732883e-10,0.05012043,-8.233502e-12,0.003350792,0.01505298,0.01061312,0,
0.08543174,0.1265648,0.1324931,0.2280406,0.1775924,0.3479468,0.066715,0.2048323,0.1089157,0.3285604,0.003094486,0.003831081,0.05208625,0.00964446,0.01087274,0.08326822,0.0,0.005098442,0.0073214,0.06782296,0.2834437,1.594786e-10,0.04594761,-7.577357e-12,0.003120631,0.0152194,0.01049075,0,
0.0878709,0.1256887,0.1308593,0.226693,0.1755322,0.3487161,0.06915778,0.2059638,0.1104554,0.3273194,0.003024616,0.003713374,0.051711,0.00970108,0.01090292,0.08353706,0.0,0.005139493,0.007289026,0.06734595,0.278493,1.467694e-10,0.04404461,-6.973503e-12,0.002891676,0.01543058,0.0103945,0,
0.08911858,0.1238463,0.1282908,0.2256554,0.1715331,0.3482715,0.07062955,0.2069637,0.1112664,0.325381,0.002976594,0.003625403,0.05137619,0.009828835,0.01102686,0.08388446,0.0,0.005190495,0.007280357,0.06699085,0.2710775,1.350731e-10,0.04345035,-6.41777e-12,0.002671796,0.01574088,0.01036442,0,
0.08983915,0.1192341,0.123478,0.2236294,0.166505,0.3498857,0.07144204,0.2086164,0.1116714,0.3198331,0.002928637,0.003542391,0.05096556,0.009966809,0.01110989,0.08422241,0.0,0.005215174,0.00725136,0.06672245,0.2664677,1.243089e-10,0.04358825,-5.906325e-12,0.002464529,0.01602027,0.01033678,0,
0.09028506,0.1122624,0.1144563,0.2226381,0.1642479,0.3559213,0.07733622,0.2150152,0.111781,0.3138767,0.002890187,0.003472237,0.05038334,0.01019669,0.0111966,0.08436581,0.0,0.005223972,0.007202842,0.06638599,0.2486734,1.144024e-10,0.04389407,-5.435638e-12,0.002271152,0.01623625,0.01029308,0,
0.09024302,0.1031821,0.1046262,0.2174836,0.1593441,0.3995285,0.0790557,0.2238585,0.1115068,0.3114251,0.002848658,0.003407069,0.04951526,0.01056095,0.01120576,0.08432481,0.0,0.005220477,0.007157839,0.06629011,0.2382029,1.052855e-10,0.04535642,-5.002461e-12,0.002091779,0.01647343,0.01029264,0,
0.09015106,0.09923326,0.1008738,0.2118115,0.1549645,0.4084725,0.08030546,0.2429454,0.1110827,0.3069863,0.00281719,0.003359327,0.04877597,0.01095007,0.0112744,0.08433053,0.0,0.005197371,0.007105924,0.06614143,0.2236284,9.689507e-11,0.04704937,-4.603805e-12,0.001925948,0.01670435,0.0103032,0,
0.09056444,0.09725951,0.0989262,0.2076073,0.1515736,0.413767,0.08135433,0.2562739,0.1114328,0.3050887,0.00279246,0.003323565,0.04806823,0.01136698,0.01140654,0.08440778,0.0,0.005157259,0.007045016,0.06579138,0.2183372,8.917331e-11,0.04963894,-4.236919e-12,0.001772929,0.01697268,0.01034224,0,
0.09426857,0.09647867,0.09815788,0.2056435,0.1498178,0.448799,0.08233692,0.2626013,0.1160413,0.3040651,0.002774285,0.003296529,0.04735032,0.0118534,0.01156609,0.08450297,0.0,0.005122138,0.006986145,0.06555096,0.2153701,8.206692e-11,0.05128869,-3.89927e-12,0.001631889,0.01728142,0.01040736,0,
0.09564202,0.09565559,0.09733923,0.2048455,0.1476255,0.4656337,0.08254103,0.2666814,0.1173241,0.3035406,0.002744628,0.003263412,0.04608185,0.01247915,0.01157665,0.08459643,0.0,0.005058493,0.006922435,0.06542316,0.213086,7.552684e-11,0.06083742,-3.58853e-12,0.001501974,0.01749832,0.01041484,0,
0.1020561,0.09546863,0.09709255,0.2045892,0.1465498,0.4784975,0.08190317,0.2676987,0.1187407,0.3028461,0.002727872,0.003242481,0.04520229,0.01313357,0.01160198,0.08452817,0.0,0.005008183,0.006855223,0.0653338,0.2079414,6.950795e-11,0.06356146,-3.302553e-12,0.00138235,0.01772581,0.01042565,0,
0.1055597,0.09545393,0.09703378,0.2044563,0.145602,0.4834036,0.0815947,0.26824,0.1195811,0.302399,0.002724266,0.003236543,0.04447459,0.01409704,0.01167249,0.08457916,0.0,0.004983167,0.006817254,0.06535148,0.2058834,6.396873e-11,0.06518003,-3.039366e-12,0.001272226,0.01801643,0.0104733,0,
0.1159118,0.09585536,0.09734778,0.2046899,0.1450613,0.4821157,0.08142924,0.2684493,0.1255594,0.3021753,0.002725003,0.00323508,0.04396971,0.01486615,0.0117557,0.08457584,0.0,0.004977567,0.006797086,0.06544619,0.2050105,5.887093e-11,0.06603278,-2.797153e-12,0.00117086,0.01829045,0.01050965,0,
0.126234,0.09905709,0.09991287,0.2051932,0.1447789,0.4820096,0.08137064,0.2688039,0.1333095,0.3019408,0.002726507,0.00323643,0.04378568,0.01554538,0.01185804,0.08457712,0.0,0.00497509,0.006778498,0.06575919,0.2052997,5.417939e-11,0.06658382,-2.574242e-12,0.001077563,0.0185036,0.01051054,0,
0.132908,0.1018607,0.1021003,0.2067757,0.1450032,0.4799729,0.08176745,0.2689691,0.1371292,0.3018371,0.0027284,0.003232068,0.04378947,0.01609338,0.01192644,0.08442141,0.0,0.005002148,0.006767601,0.0662016,0.2105207,4.986172e-11,0.06586672,-2.369096e-12,0.0009916954,0.01868143,0.01048926,0,
